Code;Country;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099
DEU;Germany;-0.002117885;-0.00212238;-0.002126894;-0.002131427;-0.00213598;-0.002140552;-0.002145144;-0.002149756;-0.002154387;-0.002159038;-0.004467313;-0.004487359;-0.004507587;-0.004527997;-0.004548593;-0.004569377;-0.004590352;-0.004611521;-0.004632885;-0.004654449;-0.006071381;-0.006108467;-0.00614601;-0.006184017;-0.006222497;-0.006261459;-0.006300912;-0.006340865;-0.006381328;-0.006422311;-0.007935947;-0.00799943;-0.008063937;-0.008129493;-0.008196123;-0.008263855;-0.008332715;-0.008402733;-0.008473937;-0.008546358;-0.009447185;-0.009537286;-0.009629121;-0.009722743;-0.009818203;-0.009915556;-0.010014858;-0.01011617;-0.010219553;-0.010325071;-0.009902006;-0.010001036;-0.010102067;-0.01020516;-0.010310379;-0.010417791;-0.010527464;-0.01063947;-0.010753886;-0.010870789;-0.01061268;-0.010726517;-0.010842823;-0.010961679;-0.011083169;-0.011207382;-0.011334411;-0.011464353;-0.011597308;-0.011733384;-0.011565352;-0.011700674;-0.011839201;-0.011981047;-0.012126333;-0.012275186;-0.012427739;-0.012584131;-0.012744509;-0.012909029;-0.012287009;-0.012439858;-0.012596557;-0.012757255;-0.012922106;-0.013091272;-0.013264927;-0.013443251;-0.013626434;-0.013814679
DJI;Djibouti;0.01793218;0.017616282;0.017311321;0.017016739;0.016732014;0.016456661;0.016190224;0.015932277;0.01568242;0.015440279;0.015082316;0.014858219;0.014640685;0.014429428;0.014224181;0.014024691;0.01383072;0.013642041;0.01345844;0.013279716;0.011271186;0.011145562;0.011022708;0.010902532;0.010784949;0.010669875;0.010557231;0.01044694;0.01033893;0.01023313;0.008976774;0.008896909;0.008818452;0.008741367;0.008665617;0.008591169;0.00851799;0.008446047;0.008375308;0.008305745;0.006677631;0.006633336;0.006589625;0.006546486;0.006503908;0.006461881;0.006420393;0.006379434;0.006338995;0.006299065;0.004471557;0.004451651;0.004431922;0.004412367;0.004392983;0.004373769;0.004354723;0.004335841;0.004317123;0.004298565;0.003464712;0.003452749;0.003440869;0.00342907;0.003417351;0.003405713;0.003394153;0.003382672;0.003371268;0.003359941;0.002835879;0.002827859;0.002819885;0.002811955;0.002804071;0.00279623;0.002788433;0.002780679;0.002772968;0.0027653;0.002247405;0.002242366;0.002237349;0.002232354;0.002227382;0.002222432;0.002217503;0.002212597;0.002207712;0.002202849
DNK;Denmark;0.002440049;0.00243411;0.002428199;0.002422317;0.002416464;0.002410639;0.002404841;0.002399072;0.00239333;0.002387616;0.000145164;0.000145143;0.000145122;0.000145101;0.00014508;0.000145059;0.000145038;0.000145016;0.000144995;0.000144974;-0.001508685;-0.001510965;-0.001513252;-0.001515545;-0.001517845;-0.001520153;-0.001522467;-0.001524788;-0.001527117;-0.001529453;-0.002741913;-0.002749452;-0.002757032;-0.002764654;-0.002772319;-0.002780026;-0.002787776;-0.002795569;-0.002803407;-0.002811288;-0.003599464;-0.003612467;-0.003625564;-0.003638757;-0.003652046;-0.003665432;-0.003678917;-0.003692501;-0.003706186;-0.003719973;-0.004388554;-0.004407899;-0.004427414;-0.004447103;-0.004466969;-0.004487012;-0.004507236;-0.004527643;-0.004548236;-0.004569017;-0.005402388;-0.005431732;-0.005461397;-0.005491388;-0.00552171;-0.005552368;-0.005583369;-0.005614718;-0.005646421;-0.005678485;-0.006724629;-0.006770156;-0.006816303;-0.006863084;-0.006910512;-0.006958599;-0.007007361;-0.00705681;-0.007106963;-0.007157833;-0.007778183;-0.007839158;-0.007901096;-0.00796402;-0.008027955;-0.008092925;-0.008158954;-0.008226071;-0.0082943;-0.008363671
DOM;Dominican Republic;0.014162959;0.013965171;0.013772831;0.013585718;0.01340362;0.013226339;0.013053686;0.012885483;0.01272156;0.012561755;0.013537161;0.013356354;0.013180313;0.013008853;0.012841796;0.012678975;0.012520231;0.012365413;0.012214377;0.012066987;0.011195945;0.011071984;0.010950737;0.010832118;0.01071604;0.010602424;0.010491192;0.01038227;0.010275586;0.010171072;0.00972391;0.009630267;0.009538409;0.009448288;0.009359853;0.009273058;0.009187859;0.009104211;0.009022072;0.008941402;0.008086064;0.008021204;0.007957376;0.007894556;0.00783272;0.007771845;0.00771191;0.007652891;0.007594769;0.007537523;0.006842295;0.006795796;0.006749925;0.006704669;0.006660015;0.006615953;0.00657247;0.006529555;0.006487196;0.006445384;0.005985211;0.005949602;0.005914413;0.005879639;0.005845271;0.005811302;0.005777726;0.005744536;0.005711724;0.005679286;0.005376727;0.005347972;0.005319523;0.005291376;0.005263524;0.005235965;0.005208692;0.005181702;0.005154991;0.005128553;0.005126195;0.005100051;0.005074173;0.005048555;0.005023195;0.004998089;0.004973232;0.004948622;0.004924253;0.004900124
DZA;United Arab Emirates;0.016329546;0.016067176;0.015813104;0.015566942;0.015328327;0.015096917;0.014872389;0.014654443;0.014442792;0.014237167;0.013495935;0.01331622;0.013141228;0.012970777;0.01280469;0.012642803;0.012484958;0.012331006;0.012180804;0.012034218;0.010124771;0.010023288;0.009923818;0.009826304;0.009730687;0.009636914;0.00954493;0.009454686;0.009366132;0.009279221;0.008812369;0.00873539;0.008659744;0.008585396;0.008512315;0.008440467;0.008369822;0.008300349;0.008232021;0.008164808;0.006535107;0.006492677;0.006450794;0.006409448;0.006368628;0.006328326;0.00628853;0.006249231;0.006210421;0.00617209;0.004819831;0.004796711;0.004773813;0.004751132;0.004728665;0.00470641;0.004684364;0.004662523;0.004640885;0.004619446;0.005070397;0.005044818;0.005019495;0.004994426;0.004969605;0.004945031;0.004920698;0.004896603;0.004872743;0.004849115;0.005467778;0.005438044;0.005408632;0.005379536;0.005350751;0.005322273;0.005294097;0.005266217;0.005238629;0.005211329;0.005218831;0.005191736;0.005164921;0.005138382;0.005112114;0.005086113;0.005060375;0.005034897;0.005009674;0.004984702
ECU;Ecuador;0.016227667;0.015968535;0.015717549;0.015474331;0.015238525;0.015009797;0.014787835;0.014572342;0.014363038;0.014159663;0.01506092;0.014837454;0.014620523;0.014409844;0.01420515;0.01400619;0.013812726;0.013624534;0.013441401;0.013263126;0.012450317;0.012297213;0.012147828;0.01200203;0.01185969;0.011720686;0.011584903;0.01145223;0.011322561;0.011195796;0.010621869;0.010510231;0.010400915;0.01029385;0.010188966;0.010086198;0.009985482;0.009886758;0.009789967;0.009695053;0.008839423;0.008761972;0.008685867;0.008611072;0.008537555;0.008465282;0.008394223;0.008324346;0.008255624;0.008188026;0.007694121;0.007635373;0.007577516;0.007520529;0.007464393;0.007409089;0.007354598;0.007300903;0.007247986;0.007195831;0.007041455;0.00699222;0.006943668;0.006895786;0.00684856;0.006801976;0.006756022;0.006710685;0.006665951;0.006621811;0.006545334;0.006502772;0.006460759;0.006419285;0.006378341;0.006337916;0.006297999;0.006258583;0.006219657;0.006181212;0.006113534;0.006076386;0.006039687;0.006003428;0.005967602;0.005932201;0.005897217;0.005862644;0.005828474;0.0057947
EGY;Egypt;0.018608151;0.018268213;0.017940473;0.017624285;0.017319049;0.017024206;0.016739233;0.016463645;0.016196983;0.015938822;0.016048917;0.015795418;0.015549802;0.015311708;0.015080795;0.014856744;0.014639252;0.014428036;0.014222829;0.014023377;0.013363293;0.01318707;0.013015435;0.012848209;0.012685227;0.012526328;0.01237136;0.01222018;0.01207265;0.01192864;0.011601135;0.011468092;0.011338066;0.011210955;0.011086663;0.010965097;0.010846168;0.010729791;0.010615884;0.010504371;0.00962348;0.009531751;0.009441754;0.009353442;0.009266765;0.009181681;0.009098145;0.009016115;0.008935551;0.008856414;0.007800714;0.007740334;0.007680881;0.007622335;0.007564674;0.00750788;0.007451931;0.007396811;0.0073425;0.007288981;0.006634921;0.006591189;0.006548029;0.006505431;0.006463384;0.006421877;0.0063809;0.006340442;0.006300494;0.006261047;0.005818966;0.005785301;0.005752024;0.005719127;0.005686605;0.00565445;0.005622657;0.00559122;0.005560132;0.005529388;0.004987637;0.004962884;0.004938375;0.004914107;0.004890077;0.004866281;0.004842715;0.004819376;0.004796261;0.004773366
ERI;Eritrea;0.030379199;0.029483514;0.028639131;0.027841767;0.027087601;0.026373214;0.02569554;0.02505182;0.024439564;0.023856521;0.024473154;0.023888526;0.023331179;0.022799246;0.022291027;0.021804972;0.021339661;0.020893795;0.020466179;0.020055715;0.020684621;0.020265438;0.019862908;0.019476057;0.019103986;0.018745866;0.018400924;0.018068448;0.017747773;0.017438283;0.01664839;0.01637576;0.016111915;0.015856438;0.015608935;0.015369041;0.015136409;0.014910714;0.014691651;0.014478932;0.0133117;0.013136827;0.012966488;0.012800511;0.012638729;0.012480985;0.01232713;0.012177022;0.012030526;0.011887513;0.011030833;0.010910481;0.010792727;0.010677488;0.010564684;0.010454238;0.010346078;0.010240132;0.010136335;0.010034621;0.008826474;0.008749249;0.008673363;0.008598783;0.008525474;0.008453405;0.008382544;0.008312861;0.008244327;0.008176914;0.007005239;0.006956507;0.006908449;0.006861049;0.006814296;0.006768176;0.006722676;0.006677783;0.006633486;0.006589773;0.005560446;0.005529699;0.005499289;0.005469213;0.005439463;0.005410035;0.005380924;0.005352125;0.005323632;0.005295441
ESP;Spain;0.003515075;0.003502763;0.003490536;0.003478395;0.003466338;0.003454364;0.003442472;0.003430662;0.003418933;0.003407284;-0.001129531;-0.001130809;-0.001132089;-0.001133372;-0.001134658;-0.001135947;-0.001137239;-0.001138533;-0.001139831;-0.001141132;-0.002086576;-0.002090939;-0.00209532;-0.00209972;-0.002104138;-0.002108575;-0.00211303;-0.002117504;-0.002121998;-0.00212651;-0.00414385;-0.004161093;-0.00417848;-0.004196013;-0.004213694;-0.004231524;-0.004249506;-0.004267641;-0.004285932;-0.00430438;-0.007122852;-0.007173951;-0.007225788;-0.00727838;-0.007331743;-0.007385895;-0.007440852;-0.007496633;-0.007553257;-0.007610743;-0.008919842;-0.009000122;-0.00908186;-0.009165096;-0.009249872;-0.009336231;-0.009424217;-0.009513878;-0.009605262;-0.009698417;-0.009039894;-0.009122359;-0.009206343;-0.009291887;-0.009379036;-0.009467835;-0.009558332;-0.009650576;-0.009744617;-0.009840509;-0.008696625;-0.00877292;-0.008850565;-0.008929597;-0.009010053;-0.009091973;-0.009175395;-0.009260363;-0.009346918;-0.009435108;-0.009394866;-0.009483967;-0.009574774;-0.009667336;-0.009761706;-0.009857936;-0.009956083;-0.010056203;-0.010158358;-0.010262609
EST;Estonia;-0.002506246;-0.002512543;-0.002518872;-0.002525233;-0.002531626;-0.002538051;-0.002544509;-0.002551;-0.002557525;-0.002564082;-0.005015888;-0.005041173;-0.005066716;-0.005092518;-0.005118584;-0.005144919;-0.005171526;-0.00519841;-0.005225575;-0.005253025;-0.006031819;-0.006068422;-0.006105473;-0.006142979;-0.006180948;-0.00621939;-0.006258313;-0.006297726;-0.006337639;-0.006378061;-0.006455013;-0.006496951;-0.006539437;-0.006582483;-0.006626099;-0.006670297;-0.006715089;-0.006760486;-0.006806501;-0.006853147;-0.007869548;-0.007931969;-0.007995388;-0.00805983;-0.008125319;-0.00819188;-0.008259541;-0.00832833;-0.008398273;-0.008469402;-0.009213958;-0.009299644;-0.009386939;-0.009475889;-0.00956654;-0.009658943;-0.009753148;-0.009849209;-0.009947181;-0.010047121;-0.009745379;-0.009841286;-0.0099391;-0.010038877;-0.010140678;-0.010244565;-0.010350603;-0.010458858;-0.010569402;-0.010682308;-0.010023734;-0.010125227;-0.010228796;-0.010334505;-0.010442423;-0.010552618;-0.010665163;-0.010780135;-0.010897613;-0.011017679;-0.010890192;-0.011010094;-0.011132665;-0.011257997;-0.011386182;-0.011517321;-0.011651515;-0.011788873;-0.011929509;-0.01207354
ETH;Ethiopia;0.026358694;0.025681756;0.025038718;0.024427095;0.02384464;0.023289314;0.022759267;0.022252809;0.021768401;0.021304633;0.024973629;0.024365143;0.023785604;0.023232993;0.022705477;0.022201384;0.021719188;0.021257492;0.020815017;0.020390587;0.020184933;0.019785563;0.019401689;0.019032428;0.01867696;0.018334527;0.018004424;0.017685998;0.01737864;0.017081781;0.017430091;0.017131488;0.016842943;0.016563958;0.016294063;0.016032824;0.015779828;0.015534694;0.015297058;0.015066584;0.014493571;0.014286509;0.014085279;0.01388964;0.013699361;0.013514224;0.013334025;0.013158569;0.01298767;0.012821153;0.011177121;0.011053574;0.010932728;0.010814497;0.010698794;0.010585542;0.010474662;0.010366081;0.010259728;0.010155535;0.009160713;0.009077556;0.008995895;0.00891569;0.008836903;0.008759497;0.008683434;0.008608681;0.008535204;0.008462971;0.007445049;0.00739003;0.007335818;0.007282395;0.007229745;0.007177851;0.007126697;0.007076267;0.007026545;0.006977517;0.006054264;0.00601783;0.005981833;0.005946263;0.005911114;0.005876378;0.005842048;0.005808117;0.005774577;0.005741423
FIN;Finland;0.002681186;0.002674017;0.002666885;0.002659792;0.002652736;0.002645718;0.002638737;0.002631792;0.002624884;0.002618012;-0.000314096;-0.000314195;-0.000314294;-0.000314393;-0.000314491;-0.00031459;-0.000314689;-0.000314788;-0.000314888;-0.000314987;-0.002456348;-0.002462396;-0.002468475;-0.002474583;-0.002480722;-0.002486891;-0.002493091;-0.002499322;-0.002505584;-0.002511878;-0.003510623;-0.003522991;-0.003535447;-0.00354799;-0.003560623;-0.003573347;-0.003586161;-0.003599068;-0.003612068;-0.003625163;-0.003948733;-0.003964388;-0.003980167;-0.003996072;-0.004012104;-0.004028266;-0.004044559;-0.004060984;-0.004077542;-0.004094237;-0.004682122;-0.004704147;-0.004726381;-0.004748825;-0.004771484;-0.00479436;-0.004817457;-0.004840777;-0.004864324;-0.004888102;-0.005718606;-0.005751496;-0.005784767;-0.005818426;-0.005852478;-0.005886931;-0.005921792;-0.005957069;-0.005992768;-0.006028898;-0.006775961;-0.006822187;-0.006869049;-0.00691656;-0.006964732;-0.007013579;-0.007063117;-0.00711336;-0.007164322;-0.00721602;-0.007740863;-0.007801251;-0.007862589;-0.0079249;-0.007988205;-0.008052531;-0.0081179;-0.00818434;-0.008251876;-0.008320536
FJI;Fiji;0.008475304;0.008404077;0.008334037;0.008265155;0.008197402;0.008130751;0.008065175;0.008000649;0.007937146;0.007874644;0.008123421;0.008057963;0.007993551;0.007930161;0.007867769;0.00780635;0.007745883;0.007686345;0.007627716;0.007569974;0.005991071;0.005955392;0.005920135;0.005885293;0.005850859;0.005816826;0.005783186;0.005749933;0.00571706;0.005684561;0.004589163;0.004568199;0.004547425;0.00452684;0.00450644;0.004486223;0.004466187;0.004446328;0.004426646;0.004407137;0.003712945;0.00369921;0.003685576;0.003672043;0.003658608;0.003645272;0.003632032;0.003618888;0.003605839;0.003592883;0.003524358;0.00351198;0.00349969;0.003487484;0.003475364;0.003463328;0.003451375;0.003439504;0.003427714;0.003416005;0.003573809;0.003561083;0.003548446;0.003535899;0.003523441;0.00351107;0.003498785;0.003486586;0.003474472;0.003462442;0.003551822;0.003539251;0.003526769;0.003514375;0.003502067;0.003489846;0.003477709;0.003465656;0.003453687;0.0034418;0.003542444;0.00352994;0.003517523;0.003505194;0.00349295;0.003480792;0.003468718;0.003456728;0.00344482;0.003432994
FRA;France;0.004235058;0.004217198;0.004199488;0.004181926;0.004164511;0.004147239;0.004130111;0.004113123;0.004096275;0.004079564;0.001619242;0.001616624;0.001614015;0.001611414;0.001608822;0.001606237;0.001603662;0.001601094;0.001598534;0.001595983;3.07564E-05;3.07554E-05;3.07545E-05;3.07535E-05;3.07526E-05;3.07516E-05;3.07507E-05;3.07498E-05;3.07488E-05;3.07479E-05;-0.001792895;-0.001796115;-0.001799347;-0.00180259;-0.001805845;-0.001809112;-0.001812391;-0.001815682;-0.001818985;-0.001822299;-0.003273785;-0.003284538;-0.003295362;-0.003306257;-0.003317225;-0.003328265;-0.003339379;-0.003350568;-0.003361832;-0.003373172;-0.00415496;-0.004172296;-0.004189777;-0.004207405;-0.004225182;-0.00424311;-0.00426119;-0.004279426;-0.004297818;-0.004316369;-0.005029604;-0.005055028;-0.005080712;-0.005106657;-0.005132869;-0.005159351;-0.005186108;-0.005213144;-0.005240463;-0.00526807;-0.006236823;-0.006275965;-0.006315602;-0.006355742;-0.006396396;-0.006437573;-0.006479284;-0.006521539;-0.006564349;-0.006607724;-0.00731629;-0.007370213;-0.007424936;-0.007480478;-0.007536857;-0.007594093;-0.007652204;-0.007711212;-0.007771137;-0.007832001
GAB;Gabon;0.018489687;0.018154025;0.017830333;0.017517981;0.017216385;0.016924998;0.01664331;0.016370845;0.016107157;0.015851829;0.015150168;0.014924066;0.014704614;0.014491521;0.014284517;0.014083343;0.013887757;0.013697529;0.013512442;0.01333229;0.011358171;0.011230612;0.011105886;0.0109839;0.010864565;0.010747795;0.010633508;0.010521626;0.010412074;0.01030478;0.009361917;0.009275085;0.009189848;0.009106164;0.00902399;0.008943286;0.008864012;0.008786132;0.008709608;0.008634406;0.007279806;0.007227193;0.007175336;0.007124217;0.007073822;0.007024134;0.00697514;0.006926824;0.006879174;0.006832174;0.005883664;0.005849249;0.005815234;0.005781613;0.005748378;0.005715523;0.005683041;0.005650927;0.005619173;0.005587775;0.004753333;0.004730846;0.00470857;0.004686504;0.004664643;0.004642985;0.004621527;0.004600267;0.004579201;0.004558328;0.004090767;0.004074101;0.00405757;0.004041173;0.004024907;0.004008772;0.003992766;0.003976888;0.003961135;0.003945506;0.003605897;0.003592942;0.003580079;0.003567307;0.003554627;0.003542036;0.003529535;0.003517121;0.003504794;0.003492553
GBR;United Kingdom;0.004608494;0.004587353;0.004566406;0.004545648;0.004525079;0.004504695;0.004484494;0.004464473;0.00444463;0.004424962;0.001399863;0.001397907;0.001395955;0.001394009;0.001392069;0.001390133;0.001388204;0.001386279;0.00138436;0.001382446;-0.000458775;-0.000458985;-0.000459196;-0.000459407;-0.000459618;-0.00045983;-0.000460041;-0.000460253;-0.000460465;-0.000460677;-0.001716961;-0.001719914;-0.001722877;-0.00172585;-0.001728834;-0.001731828;-0.001734832;-0.001737847;-0.001740873;-0.001743909;-0.003206707;-0.003217024;-0.003227406;-0.003237856;-0.003248374;-0.00325896;-0.003269616;-0.003280341;-0.003291137;-0.003302005;-0.004379348;-0.004398612;-0.004418045;-0.004437651;-0.004457431;-0.004477389;-0.004497526;-0.004517845;-0.004538349;-0.004559039;-0.00521698;-0.00524434;-0.005271988;-0.005299929;-0.005328168;-0.00535671;-0.005385559;-0.00541472;-0.005444199;-0.005474;-0.006155008;-0.006193127;-0.006231721;-0.006270799;-0.00631037;-0.006350443;-0.006391029;-0.006432137;-0.006473777;-0.00651596;-0.007112112;-0.007163056;-0.007214736;-0.007267166;-0.007320365;-0.007374348;-0.007429133;-0.007484738;-0.007541181;-0.007598483
GEO;Georgia;-0.002662809;-0.002669918;-0.002677066;-0.002684252;-0.002691476;-0.00269874;-0.002706043;-0.002713385;-0.002720768;-0.002728191;-0.002760582;-0.002768223;-0.002775908;-0.002783635;-0.002791405;-0.002799219;-0.002807076;-0.002814978;-0.002822925;-0.002830916;-0.003231482;-0.003241958;-0.003252503;-0.003263116;-0.003273799;-0.003284552;-0.003295375;-0.003306271;-0.003317239;-0.003328279;-0.002980276;-0.002989185;-0.002998147;-0.003007163;-0.003016233;-0.003025358;-0.003034539;-0.003043775;-0.003053068;-0.003062418;-0.002867947;-0.002876196;-0.002884492;-0.002892837;-0.002901229;-0.002909671;-0.002918162;-0.002926702;-0.002935293;-0.002943935;-0.001870141;-0.001873645;-0.001877162;-0.001880692;-0.001884236;-0.001887793;-0.001891364;-0.001894948;-0.001898545;-0.001902157;-0.000342755;-0.000342872;-0.00034299;-0.000343108;-0.000343225;-0.000343343;-0.000343461;-0.000343579;-0.000343697;-0.000343816;0.001035025;0.001033954;0.001032886;0.001031821;0.001030757;0.001029696;0.001028637;0.00102758;0.001026525;0.001025472;0.002156594;0.002151953;0.002147332;0.002142731;0.002138149;0.002133587;0.002129045;0.002124522;0.002120017;0.002115533
GHA;Ghana;0.026096089;0.025432403;0.024801638;0.024201403;0.023629535;0.023084069;0.022563218;0.022065353;0.021588985;0.02113275;0.02396444;0.023403586;0.022868384;0.022357113;0.021868203;0.021400218;0.020951844;0.020521873;0.020109195;0.019712787;0.020997114;0.020565302;0.020150893;0.019752855;0.019370237;0.019002161;0.018647812;0.018306437;0.017977336;0.017659859;0.018144243;0.017820896;0.017508873;0.017207587;0.016916495;0.016635088;0.01636289;0.016099456;0.01584437;0.015597242;0.015050334;0.01482718;0.014610547;0.014400153;0.014195732;0.013997034;0.013803821;0.01361587;0.013432969;0.013254916;0.012631869;0.012474295;0.012320605;0.012170655;0.012024311;0.011881445;0.011741934;0.011605661;0.011472515;0.011342389;0.010661639;0.010549168;0.010439045;0.010331197;0.010225555;0.010122051;0.010020622;0.009921205;0.009823742;0.009728175;0.008874714;0.008796646;0.00871994;0.00864456;0.008570472;0.008497643;0.008426042;0.008355637;0.008286399;0.008218299;0.007466874;0.007411533;0.007357006;0.007303276;0.007250325;0.007198136;0.007146693;0.00709598;0.007045982;0.006996683
GIN;Guinea;0.022818661;0.022309586;0.02182273;0.021356669;0.020910099;0.020481822;0.020070737;0.019675829;0.019296161;0.018930868;0.021333117;0.020887521;0.020460159;0.020049934;0.019655836;0.019276932;0.018912359;0.018561321;0.018223077;0.017896939;0.016840947;0.016562027;0.016292195;0.016031014;0.015778076;0.015532995;0.015295412;0.015064986;0.014841401;0.014624355;0.013073553;0.012904841;0.012740427;0.012580151;0.012423857;0.012271399;0.012122637;0.011977439;0.011835678;0.011697233;0.009845296;0.009749312;0.00965518;0.009562849;0.009472267;0.009383385;0.009296156;0.009210533;0.009126474;0.009043935;0.007769565;0.007709665;0.00765068;0.007592592;0.007535379;0.007479022;0.007423501;0.007368799;0.007314897;0.007261778;0.006186325;0.006148289;0.006110719;0.006073605;0.006036939;0.006000713;0.005964919;0.00592955;0.005894598;0.005860055;0.004897949;0.004874076;0.004850434;0.004827021;0.004803833;0.004780866;0.004758118;0.004735586;0.004713266;0.004691155;0.004052423;0.004036067;0.004019843;0.004003749;0.003987782;0.003971943;0.003956229;0.003940639;0.003925172;0.003909825
GLP;Guadeloupe;0.006281799;0.006242584;0.006203856;0.006165606;0.006127824;0.006090502;0.006053633;0.006017207;0.005981217;0.005945654;0.006861213;0.006814458;0.006768335;0.006722833;0.006677938;0.006633639;0.006589924;0.006546781;0.0065042;0.006462168;0.005711969;0.005679527;0.005647452;0.005615738;0.005584377;0.005553365;0.005522696;0.005492363;0.005462362;0.005432687;0.004713457;0.004691344;0.004669438;0.004647736;0.004626234;0.004604931;0.004583823;0.004562907;0.004542182;0.004521643;0.005184065;0.005157329;0.005130867;0.005104676;0.00507875;0.005053087;0.005027682;0.005002531;0.00497763;0.004952976;0.006073511;0.006036847;0.006000622;0.005964829;0.005929461;0.00589451;0.005859968;0.005825829;0.005792085;0.00575873;0.006959785;0.006911681;0.006864237;0.006817441;0.006771278;0.006725736;0.006680803;0.006636466;0.006592714;0.006549534;0.007639534;0.007581614;0.007524566;0.00746837;0.007413007;0.007358458;0.007304707;0.007251735;0.007199526;0.007148063;0.007909295;0.007847229;0.007786129;0.007725974;0.007666741;0.007608409;0.007550958;0.007494368;0.007438621;0.007383696
GMB;Gambia;0.029532125;0.028684996;0.027885112;0.027128627;0.026412103;0.025732455;0.025086907;0.024472956;0.023888338;0.023330999;0.024933114;0.024326576;0.023748848;0.023197924;0.022671981;0.022169358;0.021688537;0.02122813;0.020786864;0.020363569;0.020013862;0.019621166;0.019243585;0.018880261;0.018530402;0.018193273;0.017868192;0.017554525;0.01725168;0.016959107;0.015897795;0.01564901;0.015407892;0.015174091;0.01494728;0.014727149;0.014513408;0.014305782;0.014104013;0.013907857;0.012576736;0.012420526;0.012268149;0.012119466;0.011974343;0.011832655;0.01169428;0.011559105;0.011427019;0.011297917;0.01028666;0.010181922;0.010079295;0.009978717;0.009880126;0.009783464;0.009688675;0.009595706;0.009504503;0.009415018;0.008616594;0.008542983;0.008470619;0.00839947;0.008329506;0.008260699;0.008193019;0.008126439;0.008060932;0.007996473;0.007351908;0.007298252;0.007245373;0.007193255;0.007141882;0.007091237;0.007041306;0.006992072;0.006943523;0.006895643;0.006422513;0.006381527;0.006341062;0.006301106;0.006261651;0.006222686;0.006184204;0.006146195;0.00610865;0.006071561
GNB;Guinea-Bissau;0.02194454;0.021473318;0.021021908;0.020589086;0.020173728;0.019774796;0.019391337;0.019022466;0.018667366;0.018325281;0.018541774;0.018204235;0.017878766;0.01756473;0.017261536;0.016968631;0.016685501;0.016411664;0.016146671;0.015890098;0.014611166;0.014400754;0.014196317;0.013997602;0.013804374;0.013616408;0.013433492;0.013255426;0.013082018;0.012913089;0.011298369;0.011172142;0.011048704;0.010927964;0.010809835;0.010694232;0.010581075;0.010470288;0.010361797;0.010255532;0.008250639;0.008183123;0.008116703;0.008051353;0.007987046;0.007923759;0.007861467;0.007800146;0.007739775;0.007680331;0.005865251;0.00583105;0.005797246;0.005763832;0.0057308;0.005698145;0.005665861;0.005633939;0.005602376;0.005571164;0.004199618;0.004182055;0.004164638;0.004147366;0.004130236;0.004113248;0.004096398;0.004079686;0.00406311;0.004046668;0.002741851;0.002734353;0.002726897;0.002719481;0.002712106;0.00270477;0.002697474;0.002690217;0.002683;0.00267582;0.001746365;0.00174332;0.001740286;0.001737263;0.00173425;0.001731248;0.001728256;0.001725274;0.001722302;0.001719341
GNQ;Equatorial Guinea;0.028963694;0.028148412;0.027377771;0.026648203;0.025956509;0.025299814;0.024675528;0.024081309;0.023515036;0.022974783;0.022326051;0.021838484;0.021371757;0.020924562;0.020495699;0.020084062;0.019688634;0.019308477;0.018942721;0.018590566;0.017550473;0.017247766;0.016955325;0.016672635;0.016399217;0.016134622;0.015878429;0.015630245;0.015389701;0.015156447;0.014689399;0.014476744;0.014270159;0.014069386;0.013874185;0.013684326;0.013499593;0.013319782;0.013144697;0.012974156;0.011879339;0.011739877;0.011603651;0.011470551;0.01134047;0.011213305;0.011088962;0.010967345;0.010848367;0.010731943;0.009621023;0.009529341;0.00943939;0.009351121;0.009264488;0.009179445;0.009095949;0.009013958;0.008933433;0.008854333;0.007823032;0.007762307;0.007702518;0.007643643;0.007585661;0.007528552;0.007472296;0.007416875;0.00736227;0.007308463;0.006022742;0.005986686;0.005951059;0.005915853;0.005881062;0.005846677;0.005812692;0.0057791;0.005745894;0.005713067;0.004395204;0.004375971;0.004356905;0.004338005;0.004319268;0.004300692;0.004282275;0.004264015;0.004245911;0.004227959
