Code;Country;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099
DOM;Dominican Republic;0.008815788;0.008738749;0.008663044;0.008588641;0.008515504;0.008443603;0.008372905;0.008303382;0.008235003;0.008167742;0.003986107;0.003970281;0.003954581;0.003939004;0.003923549;0.003908215;0.003893;0.003877903;0.003862923;0.003848058;0.000817199;0.000816531;0.000815865;0.0008152;0.000814536;0.000813873;0.000813211;0.000812551;0.000811891;0.000811232;-0.001968081;-0.001971962;-0.001975858;-0.00197977;-0.001983697;-0.00198764;-0.001991598;-0.001995573;-0.001999563;-0.002003569;-0.00421974;-0.004237621;-0.004255655;-0.004273843;-0.004292187;-0.00431069;-0.004329352;-0.004348177;-0.004367166;-0.004386322;-0.005565446;-0.005596593;-0.005628091;-0.005659946;-0.005692163;-0.005724749;-0.005757711;-0.005791054;-0.005824786;-0.005858913;-0.006576444;-0.00661998;-0.006664096;-0.006708804;-0.006754116;-0.006800045;-0.006846602;-0.006893801;-0.006941655;-0.006990179;-0.00756272;-0.00762035;-0.007678866;-0.007738287;-0.007798635;-0.007859932;-0.0079222;-0.007985462;-0.008049743;-0.008115067;-0.009397764;-0.00948692;-0.009577784;-0.009670405;-0.009764835;-0.009861127;-0.009959337;-0.010059523;-0.010161746;-0.010266067
DZA;United Arab Emirates;0.012395547;0.012243778;0.012095681;0.011951124;0.011809982;0.011672134;0.011537467;0.011405872;0.011277246;0.011151488;0.006955187;0.006907146;0.006859765;0.006813029;0.006766926;0.006721442;0.006676566;0.006632285;0.006588588;0.006545463;0.003885931;0.003870889;0.003855963;0.003841151;0.003826453;0.003811867;0.003797392;0.003783027;0.003768769;0.003754619;0.001342356;0.001340557;0.001338762;0.001336972;0.001335187;0.001333407;0.001331631;0.00132986;0.001328094;0.001326333;-0.001742435;-0.001745477;-0.001748529;-0.001751592;-0.001754665;-0.001757749;-0.001760844;-0.00176395;-0.001767068;-0.001770196;-0.004150066;-0.00416736;-0.0041848;-0.004202386;-0.004220121;-0.004238006;-0.004256043;-0.004274234;-0.004292581;-0.004311087;-0.006010342;-0.006046685;-0.006083469;-0.006120705;-0.006158398;-0.006196559;-0.006235196;-0.006274318;-0.006313933;-0.006354052;-0.007423408;-0.007478928;-0.007535283;-0.007592495;-0.007650582;-0.007709565;-0.007769464;-0.007830301;-0.007892099;-0.007954879;-0.008715133;-0.008791754;-0.008869735;-0.008949111;-0.009029921;-0.009112203;-0.009195999;-0.009281351;-0.009368301;-0.009456896
ECU;Ecuador;0.010745152;0.010630921;0.010519094;0.010409594;0.010302351;0.010197295;0.01009436;0.009993482;0.0098946;0.009797657;0.006100146;0.006063159;0.006026619;0.005990517;0.005954844;0.005919594;0.005884758;0.005850331;0.005816303;0.005782669;0.00302995;0.003020797;0.003011699;0.003002656;0.002993667;0.002984732;0.00297585;0.002967021;0.002958243;0.002949518;0.00023927;0.000239212;0.000239155;0.000239098;0.000239041;0.000238984;0.000238927;0.00023887;0.000238813;0.000238755;-0.002060655;-0.002064911;-0.002069183;-0.002073474;-0.002077782;-0.002082108;-0.002086452;-0.002090815;-0.002095195;-0.002099594;-0.003685598;-0.003699232;-0.003712967;-0.003726805;-0.003740746;-0.003754792;-0.003768943;-0.003783202;-0.003797569;-0.003812045;-0.005132562;-0.005159042;-0.005185795;-0.005212828;-0.005240144;-0.005267748;-0.005295644;-0.005323837;-0.005352332;-0.005381133;-0.007325243;-0.007379298;-0.007434157;-0.007489837;-0.007546358;-0.007603739;-0.007661999;-0.007721158;-0.007781238;-0.007842261;-0.009842761;-0.009940604;-0.010040412;-0.010142244;-0.010246163;-0.010352234;-0.010460524;-0.010571103;-0.010684045;-0.010799427
EGY;Egypt;0.014831188;0.014614438;0.014403933;0.014199406;0.014000605;0.013807295;0.01361925;0.013436258;0.013258119;0.013084641;0.009186742;0.009103114;0.009020995;0.008940344;0.008861123;0.008783293;0.008706818;0.008631664;0.008557796;0.008485182;0.005955143;0.005919889;0.00588505;0.005850619;0.005816588;0.005782951;0.005749701;0.005716831;0.005684335;0.005652206;0.002963577;0.00295482;0.002946114;0.00293746;0.002928857;0.002920304;0.0029118;0.002903346;0.002894941;0.002886585;0.000447651;0.00044745;0.00044725;0.00044705;0.000446851;0.000446651;0.000446452;0.000446252;0.000446053;0.000445854;-0.001478838;-0.001481028;-0.001483225;-0.001485428;-0.001487638;-0.001489854;-0.001492077;-0.001494307;-0.001496543;-0.001498786;-0.003517893;-0.003530312;-0.003542819;-0.003555415;-0.003568101;-0.003580878;-0.003593747;-0.003606709;-0.003619764;-0.003632914;-0.005276347;-0.005304335;-0.005332621;-0.00536121;-0.005390107;-0.005419318;-0.005448847;-0.0054787;-0.005508881;-0.005539397;-0.006748979;-0.006794838;-0.006841323;-0.006888449;-0.006936229;-0.006984677;-0.007033805;-0.00708363;-0.007134166;-0.007185428
ERI;Eritrea;0.028818254;0.028011025;0.027247787;0.026525038;0.025839641;0.025188772;0.024569886;0.023980684;0.023419078;0.022883175;0.020228034;0.019826973;0.019441507;0.019070743;0.018713856;0.018370081;0.018038708;0.017719079;0.01741058;0.017112639;0.015671471;0.015429665;0.015195208;0.01496777;0.01474704;0.014532725;0.01432455;0.014122255;0.013925594;0.013734336;0.010720647;0.010606933;0.010495607;0.010386594;0.010279821;0.010175222;0.01007273;0.009972282;0.009873817;0.009777278;0.006399858;0.00635916;0.006318977;0.006279298;0.006240114;0.006201417;0.006163196;0.006125444;0.006088151;0.00605131;0.003186127;0.003176007;0.003165952;0.003155961;0.003146032;0.003136166;0.003126361;0.003116617;0.003106934;0.003097311;0.000228414;0.000228361;0.000228309;0.000228257;0.000228205;0.000228153;0.000228101;0.000228049;0.000227997;0.000227945;-0.002248673;-0.002253741;-0.002258832;-0.002263946;-0.002269083;-0.002274243;-0.002279427;-0.002284635;-0.002289866;-0.002295122;-0.004463894;-0.00448391;-0.004504106;-0.004524484;-0.004545048;-0.0045658;-0.004586742;-0.004607877;-0.004629208;-0.004650738
ESP;Spain;0.008192701;0.008126126;0.008060625;0.00799617;0.007932739;0.007870306;0.007808848;0.007748342;0.007688767;0.007630101;0.00702508;0.006976073;0.006927744;0.006880081;0.006833069;0.006786695;0.006740946;0.00669581;0.006651274;0.006607327;0.007716244;0.007657159;0.007598973;0.007541664;0.007485213;0.007429601;0.007374809;0.007320819;0.007267614;0.007215177;0.007551723;0.007495121;0.007439363;0.007384427;0.007330297;0.007276955;0.007224383;0.007172566;0.007121487;0.00707113;0.006264681;0.006225679;0.00618716;0.006149114;0.006111534;0.00607441;0.006037734;0.006001499;0.005965695;0.005930317;0.00445895;0.004439156;0.004419537;0.00440009;0.004380814;0.004361707;0.004342765;0.004323987;0.00430537;0.004286914;0.002488282;0.002482106;0.002475961;0.002469845;0.00246376;0.002457705;0.00245168;0.002445684;0.002439717;0.002433779;0.000699514;0.000699025;0.000698537;0.000698049;0.000697562;0.000697076;0.000696591;0.000696106;0.000695621;0.000695138;0.000131246;0.000131228;0.000131211;0.000131194;0.000131177;0.00013116;0.000131142;0.000131125;0.000131108;0.000131091
EST;Estonia;4.64942E-05;4.6492E-05;4.64899E-05;4.64877E-05;4.64855E-05;4.64834E-05;4.64812E-05;4.6479E-05;4.64769E-05;4.64747E-05;0.000738011;0.000737467;0.000736923;0.000736381;0.000735839;0.000735298;0.000734757;0.000734218;0.000733679;0.000733141;0.002135423;0.002130873;0.002126342;0.00212183;0.002117337;0.002112864;0.002108409;0.002103973;0.002099555;0.002095157;0.003853661;0.003838868;0.003824187;0.003809618;0.00379516;0.003780811;0.003766571;0.003752437;0.003738409;0.003724485;0.004058775;0.004042368;0.004026093;0.004009949;0.003993933;0.003978045;0.003962283;0.003946645;0.00393113;0.003915737;0.004049129;0.004032799;0.004016601;0.004000533;0.003984592;0.003968778;0.003953089;0.003937524;0.003922081;0.003906758;0.004169601;0.004152288;0.004135118;0.004118089;0.0041012;0.004084449;0.004067834;0.004051354;0.004035006;0.00401879;0.003239191;0.003228733;0.003218341;0.003208017;0.003197758;0.003187565;0.003177437;0.003167373;0.003157372;0.003147435;0.002706828;0.00269952;0.002692253;0.002685024;0.002677834;0.002670682;0.002663569;0.002656493;0.002649455;0.002642454
ETH;Ethiopia;0.021267495;0.020824608;0.02039979;0.019991959;0.019600114;0.019223334;0.018860768;0.018511624;0.018175172;0.017850732;0.015621841;0.015381553;0.015148545;0.014922491;0.014703084;0.014490036;0.014283074;0.01408194;0.013886393;0.013696202;0.010411847;0.010304558;0.010199457;0.010096478;0.009995558;0.009896636;0.009799652;0.009704551;0.009611278;0.009519781;0.006804302;0.006758317;0.006712948;0.006668185;0.006624015;0.006580426;0.006537407;0.006494947;0.006453035;0.00641166;0.003850041;0.003835275;0.003820622;0.003806081;0.003791649;0.003777327;0.003763113;0.003749005;0.003735002;0.003721104;0.00143024;0.001428198;0.001426161;0.00142413;0.001422105;0.001420085;0.001418071;0.001416063;0.001414061;0.001412064;-0.000740905;-0.000741455;-0.000742005;-0.000742556;-0.000743108;-0.00074366;-0.000744214;-0.000744768;-0.000745323;-0.000745879;-0.00281386;-0.0028218;-0.002829785;-0.002837815;-0.002845892;-0.002854014;-0.002862182;-0.002870398;-0.002878661;-0.002886972;-0.004639412;-0.004661036;-0.004682863;-0.004704896;-0.004727136;-0.004749588;-0.004772254;-0.004795138;-0.004818242;-0.00484157
FIN;Finland;0.006808237;0.006762198;0.006716778;0.006671964;0.006627744;0.006584106;0.006541039;0.006498532;0.006456574;0.006415154;0.008259888;0.008192221;0.008125654;0.00806016;0.007995713;0.007932289;0.007869863;0.007808412;0.007747913;0.007688344;0.007730433;0.007671132;0.007612734;0.007555218;0.007498565;0.007442755;0.00738777;0.007333591;0.007280201;0.007227582;0.008477014;0.008405758;0.00833569;0.008266781;0.008199002;0.008132325;0.008066723;0.008002172;0.007938646;0.00787612;0.009362287;0.009275448;0.009190205;0.009106514;0.009024334;0.008943623;0.008864344;0.008786458;0.008709929;0.008634721;0.008791361;0.008714746;0.008639456;0.008565455;0.008492711;0.008421192;0.008350868;0.008281709;0.008213685;0.00814677;0.0078776;0.007816029;0.007755412;0.007695729;0.007636957;0.007579076;0.007522065;0.007465906;0.00741058;0.007356067;0.006883953;0.006836888;0.006790462;0.006744663;0.006699477;0.006654893;0.006610898;0.006567481;0.006524631;0.006482336;0.005566394;0.005535581;0.005505107;0.005474967;0.005445155;0.005415666;0.005386494;0.005357635;0.005329084;0.005300836
FJI;Fiji;0.002327247;0.002321843;0.002316465;0.002311111;0.002305782;0.002300478;0.002295198;0.002289942;0.00228471;0.002279502;-0.004140242;-0.004157455;-0.004174811;-0.004192313;-0.004209963;-0.004227762;-0.004245712;-0.004263814;-0.004282072;-0.004300487;-0.007393451;-0.007448522;-0.007504418;-0.007561161;-0.007618767;-0.007677259;-0.007736655;-0.007796977;-0.007858248;-0.007920489;-0.010301303;-0.010408524;-0.010518001;-0.010629805;-0.010744012;-0.010860699;-0.010979949;-0.011101847;-0.011226482;-0.011353947;-0.012592443;-0.012753034;-0.012917775;-0.013086828;-0.013260364;-0.013438564;-0.013621619;-0.01380973;-0.014003109;-0.014201981;-0.012990585;-0.013161561;-0.013337098;-0.013517381;-0.013702604;-0.013892974;-0.014088708;-0.014290036;-0.014497202;-0.014710462;-0.012572594;-0.012732677;-0.012896889;-0.013065392;-0.013238356;-0.013415962;-0.013598397;-0.013785863;-0.013978569;-0.01417674;-0.011938243;-0.012082487;-0.012230259;-0.01238169;-0.012536919;-0.012696088;-0.012859352;-0.013026869;-0.013198808;-0.013375347;-0.011144118;-0.011269709;-0.011398163;-0.011529579;-0.011664061;-0.011801717;-0.011942661;-0.012087012;-0.012234895;-0.012386442
FRA;France;0.008012599;0.007948908;0.007886221;0.007824515;0.007763767;0.007703956;0.007645058;0.007587055;0.007529925;0.007473649;0.009479217;0.009390206;0.00930285;0.009217105;0.009132925;0.00905027;0.008969097;0.008889368;0.008811043;0.008734087;0.009355493;0.009268779;0.009183658;0.009100085;0.009018021;0.008937423;0.008858253;0.008780473;0.008704048;0.008628941;0.009256383;0.009171488;0.009088136;0.009006286;0.008925896;0.00884693;0.008769348;0.008693115;0.008618196;0.008544557;0.00905855;0.00897723;0.008897356;0.008818891;0.008741798;0.008666041;0.008591586;0.0085184;0.00844645;0.008375705;0.007850108;0.007788964;0.007728765;0.007669489;0.007611116;0.007553625;0.007496995;0.007441208;0.007386246;0.007332089;0.0069739;0.006925601;0.006877967;0.006830984;0.006784638;0.006738917;0.006693808;0.006649299;0.006605378;0.006562033;0.005757063;0.005724109;0.00569153;0.00565932;0.005627473;0.005595981;0.005564841;0.005534044;0.005503587;0.005473464;0.004752279;0.004729802;0.004707536;0.004685479;0.004663628;0.004641979;0.004620531;0.00459928;0.004578223;0.004557359
GAB;Gabon;0.015415624;0.01518159;0.014954556;0.014734213;0.014520268;0.014312447;0.014110492;0.013914156;0.013723209;0.013537432;0.010789479;0.010674308;0.010561571;0.01045119;0.010343092;0.010237208;0.01013347;0.010031812;0.009932175;0.009834497;0.006949024;0.006901069;0.00685377;0.006807116;0.006761092;0.006715687;0.006670887;0.006626682;0.006583058;0.006540005;0.003985773;0.003969949;0.003954251;0.003938677;0.003923224;0.003907893;0.003892681;0.003877587;0.003862609;0.003847747;0.001545175;0.001542791;0.001540414;0.001538045;0.001535683;0.001533328;0.001530981;0.00152864;0.001526307;0.001523981;-0.000695044;-0.000695527;-0.000696011;-0.000696496;-0.000696981;-0.000697467;-0.000697954;-0.000698442;-0.00069893;-0.000699419;-0.002943822;-0.002952514;-0.002961257;-0.002970052;-0.002978899;-0.0029878;-0.002996753;-0.003005761;-0.003014823;-0.003023939;-0.005069945;-0.005095781;-0.005121881;-0.00514825;-0.005174891;-0.00520181;-0.00522901;-0.005256497;-0.005284273;-0.005312345;-0.006886135;-0.006933882;-0.006982297;-0.007031392;-0.007081183;-0.007131683;-0.00718291;-0.007234877;-0.007287602;-0.007341101
GBR;United Kingdom;0.008814338;0.008737324;0.008661644;0.008587264;0.008514151;0.008442272;0.008371597;0.008302095;0.008233738;0.008166497;0.009893973;0.009797041;0.00970199;0.009608766;0.009517316;0.009427591;0.009339542;0.009253122;0.009168286;0.009084993;0.009635772;0.00954381;0.009453586;0.009365053;0.009278162;0.00919287;0.009109131;0.009026903;0.008946147;0.008866823;0.009980182;0.009881563;0.009784873;0.009690057;0.009597061;0.009505833;0.009416323;0.009328483;0.009242266;0.009157629;0.009727512;0.009633799;0.009541875;0.009451688;0.00936319;0.009276334;0.009191074;0.009107368;0.009025172;0.008944447;0.008812552;0.00873557;0.00865992;0.00858557;0.008512485;0.008440635;0.008369987;0.008300511;0.00823218;0.008164965;0.007689884;0.007631201;0.007573406;0.007516481;0.007460405;0.007405159;0.007350726;0.007297087;0.007244226;0.007192124;0.006345939;0.006305922;0.006266407;0.006227384;0.006188843;0.006150777;0.006113176;0.006076032;0.006039337;0.006003083;0.004916813;0.004892756;0.004868934;0.004845342;0.004821978;0.004798838;0.004775919;0.004753218;0.004730732;0.004708457
GEO;Georgia;-0.007371332;-0.007426072;-0.007481631;-0.007538027;-0.007595281;-0.007653411;-0.007712437;-0.007772381;-0.007833264;-0.007895109;-0.011059901;-0.011183591;-0.011310078;-0.011439459;-0.011571835;-0.01170731;-0.011845995;-0.011988004;-0.01213346;-0.01228249;-0.011946346;-0.012090787;-0.012238764;-0.012390407;-0.012545855;-0.012705253;-0.012868754;-0.013036518;-0.013208713;-0.013385519;-0.013983565;-0.014181878;-0.014385897;-0.014595872;-0.014812067;-0.015034762;-0.015264257;-0.015500866;-0.015744926;-0.015996794;-0.015539706;-0.015785;-0.016038162;-0.016299577;-0.016569656;-0.016848835;-0.017137584;-0.017436401;-0.017745825;-0.018066428;-0.015796527;-0.016050062;-0.016311869;-0.016582358;-0.016861969;-0.017151172;-0.017450468;-0.017760395;-0.01808153;-0.018414492;-0.015787952;-0.01604121;-0.016302726;-0.016572909;-0.016852199;-0.017141064;-0.017440004;-0.017749557;-0.018070296;-0.018402841;-0.015993137;-0.016253075;-0.016521601;-0.01679915;-0.017086184;-0.017383196;-0.017690717;-0.018009315;-0.018339599;-0.018682223;-0.016353326;-0.016625203;-0.016906273;-0.017197011;-0.017497923;-0.017809553;-0.018132484;-0.018467343;-0.018814803;-0.019175587
GHA;Ghana;0.019969453;0.019578482;0.019202525;0.018840736;0.018492327;0.018156569;0.017832787;0.017520351;0.017218673;0.016927209;0.0140181;0.013824309;0.013635804;0.01345237;0.013273806;0.01309992;0.012930531;0.012765467;0.012604564;0.012447666;0.010459957;0.010351679;0.01024562;0.010141712;0.01003989;0.009940093;0.00984226;0.009746334;0.00965226;0.009559984;0.006501163;0.006459171;0.006417718;0.006376794;0.006336388;0.006296491;0.006257093;0.006218185;0.006179758;0.006141804;0.003290034;0.003279245;0.003268527;0.003257878;0.003247299;0.003236788;0.003226345;0.003215969;0.00320566;0.003195416;0.00124025;0.001238713;0.001237181;0.001235652;0.001234127;0.001232606;0.001231089;0.001229575;0.001228065;0.001226558;-0.000744469;-0.000745024;-0.000745579;-0.000746135;-0.000746693;-0.000747251;-0.000747809;-0.000748369;-0.000748929;-0.000749491;-0.002595003;-0.002601754;-0.002608541;-0.002615363;-0.002622221;-0.002629115;-0.002636046;-0.002643013;-0.002650017;-0.002657058;-0.004231517;-0.004249499;-0.004267634;-0.004285925;-0.004304373;-0.004322981;-0.00434175;-0.004360683;-0.004379782;-0.004399049
GIN;Guinea;0.012807454;0.012645498;0.012487586;0.01233357;0.012183306;0.01203666;0.011893502;0.011753709;0.011617164;0.011483755;0.005582262;0.005551273;0.005520626;0.005490316;0.005460337;0.005430684;0.005401351;0.005372333;0.005343625;0.005315223;0.000934353;0.000933481;0.000932611;0.000931742;0.000930874;0.000930009;0.000929144;0.000928282;0.000927421;0.000926562;-0.003596028;-0.003609006;-0.003622079;-0.003635246;-0.003648509;-0.003661869;-0.003675328;-0.003688886;-0.003702544;-0.003716304;-0.006878177;-0.006925814;-0.006974116;-0.007023096;-0.007072768;-0.007123149;-0.007174252;-0.007226094;-0.00727869;-0.007332058;-0.007049478;-0.007099526;-0.007150289;-0.007201784;-0.007254026;-0.007307032;-0.007360817;-0.007415401;-0.0074708;-0.007527033;-0.00637392;-0.006414807;-0.006456223;-0.006498177;-0.006540679;-0.006583741;-0.006627374;-0.006671589;-0.006716398;-0.006761813;-0.005761051;-0.005794433;-0.005828204;-0.005862371;-0.005896941;-0.005931921;-0.005967319;-0.006003142;-0.006039397;-0.006076093;-0.005099001;-0.005125134;-0.005151536;-0.005178212;-0.005205165;-0.005232401;-0.005259923;-0.005287736;-0.005315845;-0.005344254
GLP;Guadeloupe;0.003837602;0.003822931;0.003808372;0.003793923;0.003779584;0.003765352;0.003751227;0.003737208;0.003723294;0.003709482;0.001067153;0.001066015;0.00106488;0.001063747;0.001062617;0.001061489;0.001060364;0.00105924;0.00105812;0.001057001;-0.000405627;-0.000405792;-0.000405957;-0.000406121;-0.000406286;-0.000406452;-0.000406617;-0.000406782;-0.000406948;-0.000407113;-0.002269091;-0.002274251;-0.002279435;-0.002284643;-0.002289874;-0.00229513;-0.00230041;-0.002305714;-0.002311042;-0.002316396;-0.004309168;-0.004327818;-0.004346629;-0.004365605;-0.004384747;-0.004404057;-0.004423539;-0.004443193;-0.004463024;-0.004483031;-0.005886158;-0.00592101;-0.005956277;-0.005991967;-0.006028087;-0.006064645;-0.006101649;-0.006139108;-0.006177029;-0.006215422;-0.007419962;-0.007475429;-0.007531732;-0.00758889;-0.007646921;-0.007705847;-0.007765689;-0.007826467;-0.007888203;-0.007950922;-0.008841729;-0.008920603;-0.009000896;-0.009082648;-0.009165899;-0.009250689;-0.009337064;-0.009425066;-0.009514743;-0.009606143;-0.010943632;-0.01106472;-0.011188518;-0.011315117;-0.011444614;-0.01157711;-0.011712709;-0.011851523;-0.011993666;-0.01213926
GMB;Gambia;0.022077517;0.021600629;0.021143908;0.0207061;0.020286055;0.019882713;0.019495097;0.019122306;0.018763505;0.01841792;0.01353428;0.013353549;0.013177582;0.013006191;0.012839202;0.012676447;0.012517766;0.012363009;0.012212031;0.012064697;0.008675689;0.008601069;0.008527721;0.008455614;0.008384716;0.008314997;0.008246428;0.008178981;0.008112628;0.008047343;0.004077939;0.004061377;0.004044948;0.004028653;0.004012488;0.003996452;0.003980544;0.003964762;0.003949105;0.003933571;0.000598962;0.000598604;0.000598246;0.000597888;0.000597531;0.000597174;0.000596817;0.000596461;0.000596106;0.000595751;-0.000983444;-0.000984412;-0.000985382;-0.000986354;-0.000987328;-0.000988303;-0.000989281;-0.000990261;-0.000991242;-0.000992226;-0.002215545;-0.002220464;-0.002225406;-0.002230369;-0.002235355;-0.002240363;-0.002245393;-0.002250447;-0.002255523;-0.002260621;-0.003299122;-0.003310043;-0.003321035;-0.003332101;-0.003343241;-0.003354456;-0.003365746;-0.003377113;-0.003388556;-0.003400078;-0.004249917;-0.004268056;-0.00428635;-0.004304802;-0.004323413;-0.004342186;-0.004361123;-0.004380226;-0.004399497;-0.004418938
GNB;Guinea-Bissau;0.01602692;0.01577411;0.015529151;0.015291684;0.015061371;0.014837892;0.014620948;0.014410256;0.01420555;0.014006579;0.01085602;0.010739432;0.010625322;0.010513612;0.010404226;0.010297092;0.010192143;0.010089311;0.009988534;0.00988975;0.007371032;0.007317097;0.007263946;0.007211562;0.007159927;0.007109027;0.007058846;0.007009368;0.006960579;0.006912464;0.003964321;0.003948667;0.003933136;0.003917727;0.003902439;0.003887269;0.003872217;0.00385728;0.003842459;0.003827751;0.001098716;0.00109751;0.001096306;0.001095106;0.001093908;0.001092713;0.00109152;0.00109033;0.001089142;0.001087957;-0.000617;-0.000617381;-0.000617762;-0.000618144;-0.000618527;-0.00061891;-0.000619293;-0.000619677;-0.000620061;-0.000620446;-0.00223469;-0.002239695;-0.002244723;-0.002249773;-0.002254846;-0.002259942;-0.002265061;-0.002270203;-0.002275368;-0.002280557;-0.003791185;-0.003805613;-0.003820151;-0.0038348;-0.003849563;-0.003864439;-0.003879431;-0.00389454;-0.003909766;-0.003925113;-0.005097157;-0.005123271;-0.005149654;-0.00517631;-0.005203244;-0.005230459;-0.005257961;-0.005285753;-0.00531384;-0.005342228
GNQ;Equatorial Guinea;0.027289728;0.026564782;0.025877356;0.02522461;0.024603984;0.024013164;0.023450054;0.022912749;0.022399515;0.021908769;0.021956907;0.021485159;0.021033256;0.020599972;0.020184178;0.019784838;0.019400992;0.019031757;0.018676314;0.018333904;0.016053466;0.015799824;0.015554073;0.015315849;0.015084812;0.014860642;0.014643037;0.014431713;0.014226402;0.01402685;0.011245911;0.011120847;0.010998534;0.010878882;0.010761805;0.010647222;0.010535053;0.010425223;0.010317659;0.010212292;0.007780059;0.007719997;0.007660855;0.007602612;0.007545249;0.007488744;0.00743308;0.007378237;0.007324197;0.007270943;0.004408373;0.004389025;0.004369845;0.004350833;0.004331985;0.0043133;0.004294775;0.004276409;0.004258199;0.004240144;0.000945013;0.000944121;0.00094323;0.000942341;0.000941454;0.000940569;0.000939685;0.000938803;0.000937922;0.000937043;-0.001971327;-0.001975221;-0.00197913;-0.001983054;-0.001986995;-0.001990951;-0.001994923;-0.00199891;-0.002002914;-0.002006934;-0.00443948;-0.004459277;-0.004479252;-0.004499406;-0.004519742;-0.004540263;-0.004560971;-0.004581868;-0.004602958;-0.004624244
GRC;Greece;0.002029039;0.002024931;0.002020839;0.002016763;0.002012704;0.002008661;0.002004634;0.002000624;0.001996629;0.001992651;0.00251389;0.002507587;0.002501314;0.002495073;0.002488863;0.002482684;0.002476536;0.002470418;0.00246433;0.002458272;0.003660433;0.003647083;0.00363383;0.003620673;0.003607611;0.003594643;0.003581768;0.003568985;0.003556293;0.00354369;0.00403654;0.004020312;0.004004214;0.003988244;0.003972401;0.003956683;0.00394109;0.003925619;0.003910268;0.003895038;0.003942671;0.003927187;0.003911824;0.003896582;0.003881457;0.00386645;0.003851558;0.00383678;0.003822116;0.003807563;0.002899286;0.002890904;0.002882571;0.002874285;0.002866048;0.002857857;0.002849713;0.002841615;0.002833563;0.002825557;0.00132872;0.001326956;0.001325198;0.001323444;0.001321695;0.00131995;0.00131821;0.001316475;0.001314744;0.001313018;2.53456E-05;2.5345E-05;2.53443E-05;2.53437E-05;2.53431E-05;2.53424E-05;2.53418E-05;2.53411E-05;2.53405E-05;2.53399E-05;-0.000757837;-0.000758412;-0.000758987;-0.000759564;-0.000760141;-0.000760719;-0.000761298;-0.000761878;-0.000762459;-0.000763041
GTM;Guatemala;0.016333571;0.016071073;0.015816879;0.0155706;0.015331874;0.015100357;0.014875728;0.014657685;0.01444594;0.014240227;0.008817761;0.008740687;0.00866495;0.008590513;0.008517345;0.008445412;0.008374685;0.008305132;0.008236725;0.008169435;0.004382842;0.004363716;0.004344757;0.004325962;0.004307328;0.004288855;0.004270539;0.004252379;0.004234373;0.004216519;0.000709624;0.000709121;0.000708618;0.000708116;0.000707615;0.000707115;0.000706615;0.000706116;0.000705618;0.00070512;-0.001753694;-0.001756775;-0.001759867;-0.00176297;-0.001766083;-0.001769208;-0.001772343;-0.00177549;-0.001778648;-0.001781817;-0.002889506;-0.002897879;-0.002906301;-0.002914772;-0.002923293;-0.002931864;-0.002940485;-0.002949157;-0.00295788;-0.002966655;-0.003867572;-0.003882588;-0.003897722;-0.003912973;-0.003928345;-0.003943838;-0.003959453;-0.003975193;-0.003991058;-0.00400705;-0.005004157;-0.005029325;-0.005054747;-0.005080427;-0.00510637;-0.005132578;-0.005159058;-0.005185812;-0.005212844;-0.005240161;-0.006275485;-0.006315115;-0.006355249;-0.006395897;-0.006437068;-0.006478772;-0.00652102;-0.006563823;-0.006607191;-0.006651137
GUM;Guam;0.010484423;0.01037564;0.010269092;0.010164709;0.010062428;0.009962184;0.009863918;0.009767571;0.009673089;0.009580416;0.006917391;0.006869869;0.006822996;0.006776758;0.006731143;0.006686137;0.00664173;0.006597908;0.006554661;0.006511978;0.003589014;0.003576179;0.003563436;0.003550783;0.003538219;0.003525745;0.003513357;0.003501057;0.003488842;0.003476713;0.000575331;0.000575;0.00057467;0.00057434;0.00057401;0.000573681;0.000573352;0.000573023;0.000572695;0.000572367;-0.001621771;-0.001624405;-0.001627048;-0.0016297;-0.00163236;-0.001635029;-0.001637706;-0.001640393;-0.001643088;-0.001645792;-0.003168159;-0.003178229;-0.003188362;-0.00319856;-0.003208824;-0.003219153;-0.00322955;-0.003240014;-0.003250545;-0.003261146;-0.004485182;-0.004505389;-0.004525779;-0.004546355;-0.004567119;-0.004588073;-0.004609221;-0.004630564;-0.004652106;-0.004673849;-0.006870096;-0.006917621;-0.006965808;-0.00701467;-0.007064224;-0.007114482;-0.00716546;-0.007217175;-0.007269641;-0.007322876;-0.010237678;-0.010343572;-0.010451679;-0.010562071;-0.010674819;-0.01079;-0.010907694;-0.011027984;-0.011150957;-0.011276703
