Code;Country;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099
CZE;Czech Republic;0.003920473;0.003905163;0.003889972;0.003874899;0.003859942;0.0038451;0.003830372;0.003815756;0.003801252;0.003786857;0.00156928;0.001566821;0.00156437;0.001561927;0.001559491;0.001557063;0.001554642;0.001552229;0.001549823;0.001547425;2.46595E-05;2.46589E-05;2.46583E-05;2.46577E-05;2.46571E-05;2.46565E-05;2.46559E-05;2.46553E-05;2.46546E-05;2.4654E-05;-0.000278242;-0.000278319;-0.000278397;-0.000278474;-0.000278552;-0.000278629;-0.000278707;-0.000278785;-0.000278863;-0.00027894;-0.00159692;-0.001599475;-0.001602037;-0.001604608;-0.001607186;-0.001609774;-0.001612369;-0.001614973;-0.001617586;-0.001620206;-0.004260936;-0.004279169;-0.004297559;-0.004316108;-0.004334818;-0.00435369;-0.004372728;-0.004391932;-0.004411306;-0.004430852;-0.006060155;-0.006097104;-0.006134507;-0.006172371;-0.006210706;-0.00624952;-0.006288822;-0.006328622;-0.006368928;-0.006409752;-0.006753529;-0.006799449;-0.006845998;-0.006893189;-0.006941035;-0.00698955;-0.007038747;-0.007088642;-0.00713925;-0.007190585;-0.007578839;-0.007636717;-0.007695485;-0.007755165;-0.007815777;-0.007877345;-0.00793989;-0.008003436;-0.008068008;-0.00813363
DEU;Germany;-0.000988927;-0.000989906;-0.000990887;-0.000991869;-0.000992854;-0.000993841;-0.00099483;-0.00099582;-0.000996813;-0.000997808;-0.001882828;-0.001886379;-0.001889945;-0.001893523;-0.001897115;-0.001900721;-0.001904341;-0.001907974;-0.001911622;-0.001915283;-0.002719213;-0.002726628;-0.002734082;-0.002741578;-0.002749115;-0.002756694;-0.002764314;-0.002771977;-0.002779682;-0.00278743;-0.003781615;-0.003795969;-0.003810434;-0.003825009;-0.003839696;-0.003854496;-0.00386941;-0.003884441;-0.003899588;-0.003914855;-0.005011213;-0.005036451;-0.005061946;-0.005087699;-0.005113716;-0.005140001;-0.005166557;-0.005193389;-0.005220501;-0.005247898;-0.005878045;-0.005912801;-0.00594797;-0.00598356;-0.006019578;-0.006056033;-0.006092932;-0.006130283;-0.006168096;-0.006206377;-0.006685869;-0.006730871;-0.006776482;-0.006822716;-0.006869586;-0.006917103;-0.006965283;-0.007014138;-0.007063684;-0.007113935;-0.007997601;-0.008062078;-0.008127603;-0.008194203;-0.008261902;-0.00833073;-0.008400714;-0.008471884;-0.00854427;-0.008617904;-0.009425369;-0.009515052;-0.009606458;-0.009699637;-0.009794641;-0.009891525;-0.009990345;-0.010091159;-0.010194029;-0.010299017
DJI;Djibouti;0.017957466;0.017640684;0.017334885;0.017039507;0.016754027;0.016477955;0.016210833;0.015952234;0.015701756;0.015459022;0.014929775;0.014710155;0.014496904;0.014289747;0.014088427;0.0138927;0.013702338;0.013517122;0.013336846;0.013161315;0.011011326;0.010891397;0.010774053;0.01065921;0.01054679;0.010436716;0.010328916;0.01022332;0.010119861;0.010018476;0.00871682;0.008641494;0.008567458;0.00849468;0.008423129;0.008352772;0.008283581;0.008215527;0.008148582;0.00808272;0.00639794;0.006357267;0.006317108;0.006277452;0.006238292;0.006199617;0.006161418;0.006123688;0.006086416;0.006049596;0.004217905;0.004200189;0.004182622;0.0041652;0.004147923;0.004130789;0.004113796;0.004096942;0.004080225;0.004063645;0.003250512;0.00323998;0.003229517;0.003219121;0.003208791;0.003198528;0.00318833;0.003178197;0.003168128;0.003158122;0.002593832;0.002587121;0.002580445;0.002573804;0.002567196;0.002560623;0.002554082;0.002547576;0.002541102;0.002534661;0.00194769;0.001943904;0.001940132;0.001936376;0.001932633;0.001928905;0.001925192;0.001921493;0.001917808;0.001914137
DNK;Denmark;0.003793353;0.003779018;0.003764791;0.00375067;0.003736655;0.003722745;0.003708937;0.003695232;0.003681627;0.003668123;0.002752043;0.00274449;0.002736978;0.002729508;0.002722078;0.002714688;0.002707338;0.002700029;0.002692758;0.002685527;0.001531809;0.001529466;0.00152713;0.001524802;0.00152248;0.001520166;0.001517859;0.001515558;0.001513265;0.001510978;0.000447663;0.000447462;0.000447262;0.000447062;0.000446862;0.000446663;0.000446463;0.000446264;0.000446065;0.000445866;-0.000418292;-0.000418467;-0.000418643;-0.000418818;-0.000418993;-0.000419169;-0.000419345;-0.000419521;-0.000419697;-0.000419873;-0.001530914;-0.001533262;-0.001535616;-0.001537978;-0.001540347;-0.001542723;-0.001545107;-0.001547498;-0.001549897;-0.001552302;-0.002750076;-0.00275766;-0.002765286;-0.002772954;-0.002780665;-0.002788418;-0.002796215;-0.002804056;-0.002811941;-0.00281987;-0.004171591;-0.004189066;-0.004206688;-0.004224459;-0.004242381;-0.004260456;-0.004278685;-0.004297071;-0.004315615;-0.00433432;-0.00552498;-0.005555675;-0.005586713;-0.005618099;-0.005649841;-0.005681943;-0.005714412;-0.005747254;-0.005780476;-0.005814084
DOM;Dominican Republic;0.01044982;0.01034175;0.010235893;0.010132181;0.01003055;0.009930937;0.009833284;0.009737532;0.009643626;0.009551515;0.006386555;0.006346026;0.006306008;0.006266492;0.006227467;0.006188926;0.006150859;0.006113257;0.006076112;0.006039416;0.002944374;0.00293573;0.002927137;0.002918594;0.0029101;0.002901656;0.002893261;0.002884914;0.002876615;0.002868364;-2.46219E-05;-2.46225E-05;-2.46232E-05;-2.46238E-05;-2.46244E-05;-2.4625E-05;-2.46256E-05;-2.46262E-05;-2.46268E-05;-2.46274E-05;-0.002542471;-0.002548951;-0.002555465;-0.002562012;-0.002568593;-0.002575208;-0.002581856;-0.00258854;-0.002595258;-0.00260201;-0.004398658;-0.004418092;-0.004437698;-0.004457479;-0.004477437;-0.004497575;-0.004517894;-0.004538398;-0.004559089;-0.00457997;-0.00602655;-0.006063089;-0.006100075;-0.006137514;-0.006175416;-0.006213788;-0.006252641;-0.006291982;-0.006331822;-0.00637217;-0.007502716;-0.007559432;-0.007617012;-0.007675476;-0.007734845;-0.007795139;-0.007856381;-0.007918592;-0.007981797;-0.008046018;-0.008765288;-0.008842798;-0.008921691;-0.009002004;-0.009083776;-0.009167048;-0.00925186;-0.009338256;-0.009426281;-0.009515981
DZA;United Arab Emirates;0.013180678;0.013009208;0.012842142;0.012679312;0.01252056;0.012365734;0.012214691;0.012067292;0.011923409;0.011782917;0.008005272;0.007941696;0.007879123;0.007817527;0.007756888;0.007697182;0.007638387;0.007580485;0.007523453;0.007467274;0.004450873;0.00443115;0.004411602;0.004392225;0.004373018;0.004353978;0.004335103;0.004316391;0.00429784;0.004279447;0.001616393;0.001613785;0.001611184;0.001608593;0.001606009;0.001603434;0.001600867;0.001598309;0.001595758;0.001593216;-0.001852515;-0.001855953;-0.001859404;-0.001862868;-0.001866344;-0.001869834;-0.001873337;-0.001876853;-0.001880382;-0.001883925;-0.004694673;-0.004716817;-0.004739171;-0.004761737;-0.00478452;-0.004807522;-0.004830746;-0.004854195;-0.004877873;-0.004901784;-0.006418341;-0.006459803;-0.006501803;-0.006544353;-0.006587464;-0.006631146;-0.006675412;-0.006720272;-0.00676574;-0.006811827;-0.007272537;-0.007325815;-0.007379878;-0.007434746;-0.007490435;-0.007546965;-0.007604355;-0.007662624;-0.007721794;-0.007781884;-0.007901157;-0.007964082;-0.008028018;-0.008092988;-0.008159019;-0.008226136;-0.008294367;-0.008363739;-0.008434281;-0.008506023
ECU;Ecuador;0.012726385;0.01256646;0.012410504;0.012258371;0.012109923;0.011965027;0.011823558;0.011685395;0.011550424;0.011418535;0.008481731;0.008410396;0.008340252;0.008271267;0.008203415;0.008136666;0.008070995;0.008006376;0.007942783;0.007880192;0.004989654;0.004964881;0.004940353;0.004916066;0.004892016;0.004868201;0.004844616;0.004821259;0.004798126;0.004775214;0.001889326;0.001885763;0.001882214;0.001878678;0.001875155;0.001871645;0.001868149;0.001864665;0.001861195;0.001857737;-0.000726692;-0.00072722;-0.00072775;-0.00072828;-0.00072881;-0.000729342;-0.000729874;-0.000730407;-0.000730941;-0.000731476;-0.002765906;-0.002773578;-0.002781292;-0.002789049;-0.00279685;-0.002804694;-0.002812582;-0.002820515;-0.002828493;-0.002836516;-0.004579074;-0.004600139;-0.004621398;-0.004642854;-0.004664511;-0.00468637;-0.004708436;-0.00473071;-0.004753196;-0.004775897;-0.006092829;-0.006130179;-0.00616799;-0.00620627;-0.006245029;-0.006284274;-0.006324016;-0.006364264;-0.006405027;-0.006446316;-0.007340905;-0.007395192;-0.007450289;-0.007506212;-0.007562981;-0.007620616;-0.007679136;-0.007738561;-0.007798914;-0.007860215
EGY;Egypt;0.015127991;0.014902546;0.014683721;0.01447123;0.0142648;0.014064178;0.01386912;0.013679399;0.013494798;0.013315113;0.009720571;0.009626992;0.009535196;0.009445135;0.009356759;0.009270022;0.009184878;0.009101284;0.009019197;0.008938579;0.006331311;0.006291477;0.006252142;0.006213296;0.006174929;0.006137033;0.0060996;0.00606262;0.006026086;0.00598999;0.003164717;0.003154733;0.003144812;0.003134953;0.003125156;0.00311542;0.003105744;0.003096128;0.003086572;0.003077074;0.000336186;0.000336073;0.00033596;0.000335847;0.000335735;0.000335622;0.000335509;0.000335397;0.000335284;0.000335172;-0.002182184;-0.002186956;-0.002191749;-0.002196564;-0.002201399;-0.002206256;-0.002211134;-0.002216034;-0.002220956;-0.0022259;-0.004617281;-0.004638699;-0.004660317;-0.004682137;-0.004704163;-0.004726397;-0.004748842;-0.004771501;-0.004794377;-0.004817474;-0.006384599;-0.006425624;-0.006467179;-0.006509276;-0.006551924;-0.006595135;-0.00663892;-0.00668329;-0.006728257;-0.006773833;-0.007762651;-0.007823382;-0.007885069;-0.007947738;-0.008011411;-0.008076112;-0.008141866;-0.0082087;-0.008276641;-0.008345715
ERI;Eritrea;0.031209581;0.030265023;0.029375959;0.028537638;0.027745837;0.026996789;0.026287121;0.025613808;0.024974125;0.024365615;0.025704668;0.025060496;0.024447821;0.023864389;0.023308154;0.022777258;0.022270009;0.02178486;0.021320398;0.020875327;0.021441226;0.02099115;0.020559581;0.0201454;0.019747577;0.019365162;0.018997276;0.018643108;0.018301904;0.017972964;0.017195221;0.016904544;0.016623531;0.016351707;0.016088631;0.015833885;0.015587081;0.015347853;0.015115857;0.01489077;0.013768772;0.013581768;0.013399775;0.013222595;0.01305004;0.01288193;0.012718097;0.012558378;0.012402621;0.012250681;0.011259674;0.011134305;0.011011698;0.010891761;0.010774409;0.010659558;0.01054713;0.01043705;0.010329243;0.01022364;0.008865496;0.008787589;0.00871104;0.008635814;0.008561875;0.008489191;0.008417732;0.008347465;0.008278362;0.008210393;0.006861361;0.006814603;0.006768479;0.006722975;0.006678078;0.006633777;0.00659006;0.006546916;0.006504332;0.006462299;0.005190479;0.005163677;0.005137151;0.005110895;0.005084907;0.005059181;0.005033715;0.005008503;0.004983543;0.004958831
ESP;Spain;0.005297471;0.005269556;0.005241933;0.005214599;0.005187548;0.005160776;0.005134279;0.005108053;0.005082093;0.005056396;0.00204197;0.002037809;0.002033665;0.002029537;0.002025427;0.002021333;0.002017255;0.002013194;0.002009149;0.002005121;0.001698851;0.001695969;0.001693098;0.001690236;0.001687384;0.001684542;0.001681709;0.001678885;0.001676071;0.001673267;0.000400326;0.000400166;0.000400006;0.000399846;0.000399686;0.000399526;0.000399367;0.000399207;0.000399048;0.000398889;-0.001830912;-0.001834271;-0.001837641;-0.001841024;-0.00184442;-0.001847828;-0.001851249;-0.001854682;-0.001858129;-0.001861588;-0.003845212;-0.003860055;-0.003875013;-0.003890087;-0.003905279;-0.00392059;-0.003936021;-0.003951575;-0.003967252;-0.003983053;-0.005067682;-0.005093494;-0.00511957;-0.005145915;-0.005172533;-0.005199427;-0.005226602;-0.005254063;-0.005281814;-0.00530986;-0.005885128;-0.005919968;-0.005955223;-0.0059909;-0.006027007;-0.006063552;-0.006100543;-0.006137988;-0.006175896;-0.006214275;-0.00732686;-0.007380939;-0.007435823;-0.007491528;-0.007548075;-0.007605482;-0.007663768;-0.007722955;-0.007783063;-0.007844115
EST;Estonia;-0.001804824;-0.001808087;-0.001811362;-0.001814649;-0.001817948;-0.001821259;-0.001824582;-0.001827917;-0.001831265;-0.001834624;-0.003280348;-0.003291144;-0.003302011;-0.003312951;-0.003323963;-0.003335048;-0.003346208;-0.003357443;-0.003368753;-0.00338014;-0.003465939;-0.003477993;-0.003490132;-0.003502356;-0.003514665;-0.003527062;-0.003539546;-0.003552119;-0.003564781;-0.003577534;-0.00342748;-0.003439268;-0.003451138;-0.003463089;-0.003475124;-0.003487243;-0.003499446;-0.003511735;-0.003524111;-0.003536574;-0.004336762;-0.004355651;-0.004374706;-0.004393928;-0.00441332;-0.004432883;-0.004452621;-0.004472536;-0.004492629;-0.004512904;-0.005319383;-0.00534783;-0.005376583;-0.005405647;-0.005435027;-0.005464728;-0.005494755;-0.005525114;-0.005555811;-0.00558685;-0.006040485;-0.006077194;-0.006114352;-0.006151967;-0.006190048;-0.006228604;-0.006267642;-0.006307173;-0.006347206;-0.006387751;-0.006618382;-0.006662476;-0.006707163;-0.006752453;-0.006798358;-0.006844892;-0.006892068;-0.006939898;-0.006988397;-0.007037578;-0.007085051;-0.007135607;-0.00718689;-0.007238915;-0.007291699;-0.007345258;-0.00739961;-0.007454773;-0.007510764;-0.007567602
ETH;Ethiopia;0.026294068;0.025620403;0.024980395;0.024371584;0.023791741;0.023238848;0.022711069;0.022206731;0.021724305;0.021262394;0.024869812;0.024266313;0.02369141;0.023143117;0.022619628;0.022119298;0.021640622;0.021182226;0.020742846;0.020321324;0.019971089;0.019580054;0.019204038;0.018842192;0.018493729;0.018157922;0.017834092;0.01752161;0.01721989;0.016928385;0.017221368;0.016929813;0.016647966;0.01637535;0.016111518;0.015856053;0.015608563;0.01536868;0.015136059;0.014910374;0.014251048;0.014050809;0.01385612;0.013666752;0.01348249;0.01330313;0.013128481;0.012958357;0.012792586;0.012631003;0.010955322;0.010836604;0.01072043;0.010606722;0.0104954;0.010386391;0.010279623;0.010175027;0.010072539;0.009972094;0.009017253;0.008936669;0.008857512;0.008779746;0.008703333;0.008628238;0.008554428;0.008481871;0.008410534;0.008340387;0.007320011;0.007266818;0.007214392;0.007162717;0.007111778;0.007061558;0.007012042;0.006963215;0.006915064;0.006867574;0.005912635;0.005877881;0.005843534;0.005809585;0.005776029;0.005742858;0.005710066;0.005677646;0.005645592;0.005613899
FIN;Finland;0.003851785;0.003837006;0.00382234;0.003807785;0.003793341;0.003779006;0.003764779;0.003750658;0.003736643;0.003722733;0.002058314;0.002054086;0.002049876;0.002045682;0.002041506;0.002037347;0.002033205;0.002029079;0.00202497;0.002020878;0.000401752;0.00040159;0.000401429;0.000401268;0.000401107;0.000400946;0.000400785;0.000400625;0.000400464;0.000400304;-0.000545144;-0.000545441;-0.000545739;-0.000546037;-0.000546335;-0.000546634;-0.000546933;-0.000547232;-0.000547532;-0.000547832;-0.00107596;-0.001077119;-0.00107828;-0.001079444;-0.001080611;-0.00108178;-0.001082951;-0.001084125;-0.001085302;-0.001086481;-0.00191975;-0.001923442;-0.001927149;-0.00193087;-0.001934605;-0.001938355;-0.00194212;-0.001945899;-0.001949693;-0.001953502;-0.003090659;-0.003100241;-0.003109882;-0.003119584;-0.003129346;-0.00313917;-0.003149055;-0.003159003;-0.003169014;-0.003179088;-0.004471089;-0.004491169;-0.004511431;-0.004531876;-0.004552508;-0.004573328;-0.004594339;-0.004615545;-0.004636947;-0.004658548;-0.005994003;-0.006030148;-0.006066731;-0.006103761;-0.006141246;-0.006179194;-0.006217614;-0.006256514;-0.006295905;-0.006335794
FJI;Fiji;0.00420418;0.004186579;0.004169125;0.004151815;0.004134649;0.004117624;0.004100739;0.004083991;0.00406738;0.004050904;-0.000169171;-0.0001692;-0.000169229;-0.000169257;-0.000169286;-0.000169315;-0.000169343;-0.000169372;-0.000169401;-0.000169429;-0.003220448;-0.003230853;-0.003241325;-0.003251865;-0.003262474;-0.003273153;-0.003283902;-0.003294721;-0.003305612;-0.003316576;-0.005607207;-0.005638825;-0.005670802;-0.005703143;-0.005735855;-0.005768945;-0.005802419;-0.005836284;-0.005870546;-0.005905213;-0.007231005;-0.007283673;-0.007337114;-0.007391345;-0.007446384;-0.007502249;-0.007558958;-0.007616531;-0.007674988;-0.007734349;-0.007816118;-0.007877691;-0.007940242;-0.008003794;-0.008068372;-0.008134;-0.008200704;-0.008268512;-0.00833745;-0.008407548;-0.008180371;-0.008247841;-0.008316434;-0.008386177;-0.0084571;-0.008529232;-0.008602606;-0.008677253;-0.008753207;-0.008830502;-0.008529438;-0.008602815;-0.008677466;-0.008753423;-0.008830722;-0.008909399;-0.00898949;-0.009071034;-0.009154071;-0.009238642;-0.008836368;-0.008915145;-0.00899534;-0.009076991;-0.009160137;-0.009244821;-0.009331085;-0.009418974;-0.009508535;-0.009599815
FRA;France;0.005346979;0.005318541;0.005290404;0.005262563;0.005235013;0.00520775;0.00518077;0.005154068;0.00512764;0.005101481;0.003976159;0.003960412;0.003944789;0.003929288;0.003913909;0.00389865;0.00388351;0.003868487;0.003853579;0.003838786;0.002845393;0.00283732;0.002829292;0.00282131;0.002813373;0.00280548;0.002797631;0.002789826;0.002782065;0.002774346;0.001298601;0.001296917;0.001295237;0.001293562;0.00129189;0.001290224;0.001288561;0.001286903;0.001285249;0.001283599;2.9449E-05;2.94481E-05;2.94472E-05;2.94464E-05;2.94455E-05;2.94446E-05;2.94438E-05;2.94429E-05;2.9442E-05;2.94412E-05;-0.000940963;-0.000941849;-0.000942737;-0.000943627;-0.000944518;-0.000945411;-0.000946306;-0.000947202;-0.0009481;-0.000949;-0.00193231;-0.001936051;-0.001939806;-0.001943577;-0.001947361;-0.001951161;-0.001954976;-0.001958805;-0.001962649;-0.001966509;-0.003427937;-0.003439728;-0.003451601;-0.003463555;-0.003475593;-0.003487715;-0.003499922;-0.003512214;-0.003524594;-0.00353706;-0.005210622;-0.005237915;-0.005265495;-0.005293367;-0.005321536;-0.005350006;-0.005378783;-0.005407871;-0.005437275;-0.005467
GAB;Gabon;0.01856696;0.018228512;0.017902181;0.01758733;0.017283362;0.016989722;0.016705894;0.016431393;0.016165767;0.015908592;0.015002425;0.014780679;0.014565392;0.014356288;0.014153102;0.013955587;0.013763509;0.013576647;0.01339479;0.013217741;0.011091368;0.010969699;0.01085067;0.010734197;0.010620198;0.010508594;0.010399312;0.01029228;0.010187428;0.010084691;0.00909383;0.009011878;0.008931389;0.008852326;0.008774649;0.008698325;0.008623316;0.008549591;0.008477115;0.008405857;0.007011069;0.006962256;0.006914118;0.006866641;0.006819812;0.006773617;0.006728044;0.00668308;0.006638713;0.006594931;0.005636633;0.005605039;0.005573798;0.005542903;0.005512349;0.005482129;0.005452239;0.005422674;0.005393427;0.005364494;0.004520262;0.004499921;0.004479763;0.004459784;0.004439983;0.004420356;0.004400903;0.00438162;0.004362505;0.004343556;0.003800882;0.00378649;0.003772207;0.00375803;0.003743961;0.003729996;0.003716134;0.003702376;0.003688719;0.003675162;0.003203182;0.003192955;0.003182792;0.003172694;0.00316266;0.003152689;0.003142781;0.003132935;0.00312315;0.003113426
GBR;United Kingdom;0.005877306;0.005842965;0.005809023;0.005775474;0.005742309;0.005709523;0.00567711;0.005645062;0.005613374;0.00558204;0.00391285;0.003897599;0.003882467;0.003867452;0.003852552;0.003837767;0.003823095;0.003808534;0.003794085;0.003779744;0.002544067;0.002537611;0.002531188;0.002524797;0.002518439;0.002512112;0.002505817;0.002499554;0.002493321;0.00248712;0.001502977;0.001500722;0.001498473;0.001496231;0.001493995;0.001491767;0.001489545;0.001487329;0.00148512;0.001482918;0.000168223;0.000168195;0.000168167;0.000168138;0.00016811;0.000168082;0.000168054;0.000168025;0.000167997;0.000167969;-0.001156777;-0.001158117;-0.00115946;-0.001160806;-0.001162155;-0.001163507;-0.001164862;-0.001166221;-0.001167582;-0.001168947;-0.002181484;-0.002186253;-0.002191043;-0.002195854;-0.002200687;-0.002205541;-0.002210416;-0.002215312;-0.002220231;-0.002225171;-0.003455127;-0.003467106;-0.003479169;-0.003491316;-0.003503548;-0.003515866;-0.003528271;-0.003540763;-0.003553345;-0.003566016;-0.004624508;-0.004645994;-0.00466768;-0.004689569;-0.004711665;-0.00473397;-0.004756487;-0.004779219;-0.00480217;-0.004825342
GEO;Georgia;-0.005892722;-0.005927652;-0.005962998;-0.005998769;-0.006034971;-0.006071613;-0.006108703;-0.006146248;-0.006184258;-0.006222742;-0.008456937;-0.008529067;-0.008602437;-0.008677081;-0.008753032;-0.008830324;-0.008908994;-0.008989077;-0.009070614;-0.009153643;-0.009612094;-0.009705384;-0.009800501;-0.009897502;-0.009996441;-0.010097379;-0.010200376;-0.010305496;-0.010412805;-0.010522373;-0.011384171;-0.011515262;-0.011649408;-0.011786717;-0.0119273;-0.012071278;-0.012218774;-0.01236992;-0.012524851;-0.012683713;-0.012555243;-0.012714881;-0.012878631;-0.013046655;-0.01321912;-0.013396206;-0.013578101;-0.013765004;-0.013957123;-0.014154682;-0.012707996;-0.012871568;-0.013039406;-0.013211678;-0.013388563;-0.01357025;-0.013756935;-0.013948828;-0.01414615;-0.014349135;-0.012944409;-0.013114164;-0.013288431;-0.013467391;-0.013651238;-0.013840173;-0.014034412;-0.01423418;-0.014439718;-0.014651278;-0.012648486;-0.012810519;-0.012976758;-0.013147369;-0.013322525;-0.013502411;-0.013687221;-0.013877161;-0.014072447;-0.014273307;-0.011722855;-0.011861911;-0.012004305;-0.012150159;-0.012299601;-0.012452765;-0.012609792;-0.012770829;-0.012936033;-0.013105567
GHA;Ghana;0.026051868;0.0253904;0.024761691;0.024163365;0.023593273;0.02304946;0.022530152;0.022033729;0.02155871;0.021103741;0.023903124;0.023345103;0.022812542;0.022303737;0.021817134;0.021351309;0.020904961;0.020476892;0.020066003;0.019671279;0.02064278;0.020225275;0.019824322;0.019438958;0.01906829;0.018711494;0.018367805;0.018036514;0.017716962;0.017408535;0.017626518;0.017321206;0.01702629;0.016741249;0.016465594;0.01619887;0.015940649;0.015690532;0.015448143;0.015213128;0.01441458;0.014209752;0.014010664;0.013817078;0.013628768;0.013445522;0.013267138;0.013093426;0.012924204;0.0127593;0.011936808;0.011796001;0.011658478;0.011524124;0.011392832;0.011264497;0.011139022;0.011016311;0.010896274;0.010778825;0.009982983;0.009884308;0.009787565;0.009692697;0.00959965;0.009508373;0.009418816;0.009330929;0.009244668;0.009159987;0.008176084;0.008109777;0.008044538;0.00798034;0.007917158;0.007854969;0.00779375;0.007733477;0.007674129;0.007615685;0.006667795;0.00662363;0.006580046;0.006537032;0.006494577;0.006452669;0.006411299;0.006370456;0.00633013;0.006290312
GIN;Guinea;0.020788279;0.020364927;0.019958474;0.019567928;0.019192373;0.018830962;0.018482911;0.018147493;0.017824031;0.017511899;0.017361397;0.017065122;0.01677879;0.016501908;0.016234016;0.015974683;0.015723505;0.015480103;0.015244123;0.015015229;0.013220893;0.013048381;0.012880314;0.012716521;0.012556842;0.012401123;0.012249219;0.012100991;0.011956308;0.011815044;0.009853107;0.00975697;0.009662692;0.009570218;0.009479497;0.00939048;0.009303119;0.009217369;0.009133185;0.009050525;0.006922989;0.006875391;0.006828443;0.006782132;0.006736444;0.006691368;0.006646891;0.006603002;0.006559688;0.006516939;0.005817628;0.005783979;0.005750717;0.005717835;0.005685328;0.005653187;0.005621409;0.005589985;0.005558911;0.00552818;0.005271051;0.005243413;0.005216063;0.005188997;0.00516221;0.005135699;0.005109458;0.005083484;0.005057773;0.005032321;0.004702978;0.004680964;0.004659155;0.004637548;0.00461614;0.004594929;0.004573912;0.004553087;0.00453245;0.004512;0.004411439;0.004392063;0.004372857;0.004353819;0.004334945;0.004316235;0.004297685;0.004279294;0.004261059;0.00424298
GLP;Guadeloupe;0.004273656;0.004255469;0.004237437;0.004219557;0.004201827;0.004184246;0.004166811;0.00414952;0.004132373;0.004115367;0.002133007;0.002128467;0.002123946;0.002119445;0.002114962;0.002110498;0.002106054;0.002101627;0.00209722;0.002092831;0.000224846;0.000224795;0.000224745;0.000224694;0.000224644;0.000224593;0.000224543;0.000224492;0.000224442;0.000224392;-0.001938849;-0.001942615;-0.001946396;-0.001950192;-0.001954003;-0.001957828;-0.001961669;-0.001965525;-0.001969396;-0.001973282;-0.003643936;-0.003657263;-0.003670688;-0.003684211;-0.003697835;-0.00371156;-0.003725386;-0.003739317;-0.003753352;-0.003767493;-0.004509087;-0.004529511;-0.004550121;-0.004570919;-0.004591908;-0.004613091;-0.00463447;-0.004656049;-0.004677829;-0.004699814;-0.004834342;-0.004857826;-0.00488154;-0.004905486;-0.004929668;-0.00495409;-0.004978756;-0.005003668;-0.00502883;-0.005054247;-0.005405015;-0.005434388;-0.005464082;-0.005494102;-0.005524454;-0.005555144;-0.005586176;-0.005617556;-0.005649291;-0.005681387;-0.006641547;-0.006685953;-0.006730955;-0.006776568;-0.006822803;-0.006869674;-0.006917193;-0.006965373;-0.00701423;-0.007063777
GMB;Gambia;0.028930098;0.028116679;0.027347751;0.026619761;0.025929523;0.025274176;0.024651139;0.02405808;0.023492886;0.022953639;0.0235347;0.022993553;0.022476733;0.021982635;0.021509793;0.021056865;0.020622617;0.020205918;0.019805725;0.019421077;0.018443121;0.018109132;0.017787025;0.017476175;0.017176005;0.016885971;0.01660557;0.016334329;0.016071807;0.01581759;0.014388965;0.014184859;0.013986463;0.013793541;0.013605867;0.013423233;0.013245436;0.013072288;0.012903608;0.012739226;0.011147349;0.011024455;0.010904242;0.010786622;0.010671512;0.010558834;0.01044851;0.010340467;0.010234636;0.01013095;0.009205105;0.009121144;0.0090387;0.008957734;0.008878206;0.008800077;0.008723311;0.008647873;0.008573728;0.008500844;0.007925196;0.007862881;0.007801539;0.007741146;0.007681681;0.007623123;0.00756545;0.007508644;0.007452684;0.007397553;0.006878882;0.006831887;0.006785529;0.006739796;0.006694675;0.006650154;0.006606222;0.006562866;0.006520076;0.00647784;0.006060211;0.006023706;0.005987639;0.005952;0.005916783;0.005881981;0.005847586;0.00581359;0.005779988;0.005746771
GNB;Guinea-Bissau;0.021547173;0.021092685;0.020656974;0.020238899;0.019837412;0.019451544;0.019080401;0.018723155;0.018379042;0.018047349;0.01778164;0.017470977;0.017170983;0.016881118;0.016600877;0.016329788;0.01606741;0.015813331;0.015567162;0.015328541;0.013878894;0.013688907;0.013504051;0.013324121;0.013148924;0.012978273;0.012811996;0.012649925;0.012491903;0.012337781;0.010645176;0.01053305;0.010423261;0.010315738;0.01021041;0.010107211;0.010006078;0.009906948;0.009809763;0.009714467;0.007655956;0.007597788;0.007540497;0.007484064;0.007428468;0.007373693;0.00731972;0.007266531;0.007214109;0.007162439;0.005428607;0.005399296;0.0053703;0.005341614;0.005313233;0.005285152;0.005257366;0.00522987;0.005202661;0.005175733;0.003922775;0.003907447;0.003892238;0.003877147;0.003862173;0.003847314;0.003832569;0.003817936;0.003803415;0.003789004;0.002553758;0.002547253;0.002540781;0.002534342;0.002527935;0.002521561;0.002515219;0.002508908;0.00250263;0.002496382;0.001601915;0.001599353;0.001596799;0.001594253;0.001591715;0.001589186;0.001586664;0.001584151;0.001581645;0.001579148
