Code;Country;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099
DNK;Denmark;0.005152138;0.00512573;0.005099591;0.005073717;0.005048104;0.005022749;0.004997647;0.004972795;0.004948188;0.004923824;0.005728201;0.005695576;0.00566332;0.005631427;0.005599892;0.005568708;0.005537869;0.00550737;0.005477205;0.005447368;0.005146171;0.005119823;0.005093744;0.005067929;0.005042375;0.005017077;0.004992032;0.004967235;0.004942684;0.004918374;0.004702043;0.004680037;0.004658236;0.004636638;0.004615238;0.004594036;0.004573027;0.00455221;0.004531581;0.004511139;0.004593857;0.00457285;0.004552034;0.004531407;0.004510966;0.004490708;0.004470632;0.004450734;0.004431013;0.004411466;0.003957854;0.003942252;0.003926771;0.003911412;0.003896173;0.003881051;0.003866047;0.003851158;0.003836384;0.003821722;0.002914186;0.002905718;0.0028973;0.00288893;0.002880608;0.002872334;0.002864107;0.002855927;0.002847794;0.002839707;0.001610789;0.001608198;0.001605616;0.001603042;0.001600477;0.001597919;0.00159537;0.001592829;0.001590296;0.001587771;-0.0002072;-0.000207243;-0.000207286;-0.000207329;-0.000207372;-0.000207415;-0.000207458;-0.000207501;-0.000207544;-0.000207587
DOM;Dominican Republic;0.009648623;0.009556417;0.009465956;0.009377192;0.009290077;0.009204566;0.009120615;0.009038181;0.008957224;0.008877705;0.005644858;0.005613172;0.00558184;0.005550856;0.005520214;0.005489909;0.005459934;0.005430285;0.005400956;0.005371943;0.002498452;0.002492226;0.00248603;0.002479865;0.002473731;0.002467626;0.002461552;0.002455508;0.002449493;0.002443508;-0.000277013;-0.00027709;-0.000277166;-0.000277243;-0.00027732;-0.000277397;-0.000277474;-0.000277551;-0.000277628;-0.000277705;-0.002505971;-0.002512267;-0.002518594;-0.002524954;-0.002531345;-0.002537769;-0.002544226;-0.002550716;-0.002557238;-0.002563795;-0.004085449;-0.004102209;-0.004119106;-0.004136143;-0.004153322;-0.004170644;-0.004188111;-0.004205725;-0.004223488;-0.004241402;-0.005445145;-0.005474956;-0.005505097;-0.00553557;-0.005566384;-0.005597542;-0.005629051;-0.005660916;-0.005693145;-0.005725742;-0.006808208;-0.006854877;-0.006902191;-0.006950162;-0.006998805;-0.007048133;-0.007098162;-0.007148906;-0.007200381;-0.007252603;-0.00902862;-0.009110878;-0.00919465;-0.009279976;-0.0093669;-0.009455469;-0.009545728;-0.009637727;-0.009731517;-0.00982715
DZA;United Arab Emirates;0.012644753;0.01248686;0.012332861;0.012182615;0.012035985;0.011892843;0.011753065;0.011616535;0.011483141;0.011352776;0.007405946;0.007351502;0.007297851;0.007244979;0.007192866;0.007141499;0.007090859;0.007040933;0.006991705;0.00694316;0.004309897;0.004291401;0.004273064;0.004254882;0.004236855;0.00421898;0.004201255;0.004183678;0.004166248;0.004148962;0.001758103;0.001755017;0.001751943;0.001748879;0.001745826;0.001742783;0.001739751;0.001736729;0.001733718;0.001730718;-0.001342085;-0.001343889;-0.001345697;-0.001347511;-0.001349329;-0.001351152;-0.00135298;-0.001354813;-0.001356651;-0.001358494;-0.003795451;-0.003809911;-0.003824482;-0.003839165;-0.003853961;-0.003868872;-0.003883898;-0.003899041;-0.003914304;-0.003929686;-0.005725989;-0.005758965;-0.005792323;-0.005826069;-0.005860211;-0.005894756;-0.00592971;-0.005965081;-0.006000877;-0.006037105;-0.007226865;-0.007279473;-0.007332853;-0.00738702;-0.007441995;-0.007497793;-0.007554435;-0.007611939;-0.007670325;-0.007729613;-0.008605592;-0.008680291;-0.008756298;-0.008833648;-0.008912377;-0.008992521;-0.009074121;-0.009157214;-0.009241844;-0.009328052
ECU;Ecuador;0.01124069;0.011115741;0.01099354;0.010873996;0.010757024;0.010642542;0.010530471;0.010420736;0.010313264;0.010207986;0.007074381;0.007024686;0.006975684;0.006927361;0.006879703;0.006832696;0.006786327;0.006740583;0.006695452;0.006650921;0.003995165;0.003979267;0.003963495;0.003947848;0.003932323;0.003916921;0.003901638;0.003886475;0.003871429;0.003856498;0.001188493;0.001187082;0.001185674;0.00118427;0.001182869;0.001181472;0.001180077;0.001178687;0.001177299;0.001175914;-0.001110318;-0.001111552;-0.001112789;-0.001114029;-0.001115271;-0.001116516;-0.001117764;-0.001119015;-0.001120269;-0.001121525;-0.002862083;-0.002870298;-0.00287856;-0.00288687;-0.002895228;-0.002903635;-0.002912091;-0.002920596;-0.002929151;-0.002937756;-0.004492102;-0.004512372;-0.004532826;-0.004553466;-0.004574295;-0.004595315;-0.004616529;-0.004637941;-0.004659551;-0.004681364;-0.006867549;-0.006915038;-0.006963189;-0.007012015;-0.00706153;-0.00711175;-0.007162689;-0.007214364;-0.007266789;-0.007319982;-0.009589818;-0.009682673;-0.009777343;-0.009873884;-0.00997235;-0.010072799;-0.010175293;-0.010279894;-0.010386667;-0.010495683
EGY;Egypt;0.01511374;0.014888716;0.014670294;0.014458188;0.014252128;0.014051859;0.013857141;0.013667745;0.013483456;0.013304072;0.009730377;0.009636609;0.009544631;0.009454392;0.009365844;0.009278939;0.009193632;0.009109879;0.009027638;0.008946869;0.006491249;0.006449385;0.006408057;0.006367255;0.00632697;0.006287191;0.006247909;0.006209115;0.0061708;0.006132955;0.003501988;0.003489767;0.003477631;0.003465579;0.00345361;0.003441724;0.003429919;0.003418195;0.003406551;0.003394985;0.000984267;0.000983299;0.000982333;0.000981369;0.000980407;0.000979447;0.000978489;0.000977532;0.000976577;0.000975625;-0.001024924;-0.001025975;-0.001027029;-0.001028085;-0.001029143;-0.001030203;-0.001031265;-0.00103233;-0.001033397;-0.001034466;-0.003180742;-0.003190892;-0.003201106;-0.003211386;-0.003221732;-0.003232145;-0.003242626;-0.003253175;-0.003263793;-0.00327448;-0.005056052;-0.005081746;-0.005107702;-0.005133924;-0.005160418;-0.005187186;-0.005214233;-0.005241563;-0.005269182;-0.005297094;-0.006650955;-0.006695487;-0.006740618;-0.006786363;-0.006832732;-0.006879739;-0.006927398;-0.006975722;-0.007024724;-0.00707442
ERI;Eritrea;0.028157892;0.027386739;0.026656699;0.025964569;0.025307472;0.024682812;0.024088246;0.023521651;0.022981098;0.022464831;0.019218516;0.018856129;0.018507156;0.018170865;0.017846577;0.017533661;0.017231529;0.016939634;0.016657462;0.016384537;0.014901732;0.014682931;0.014470462;0.014264055;0.014063453;0.013868415;0.013678713;0.013494131;0.013314464;0.013139518;0.010074136;0.00997366;0.009875168;0.009778603;0.009683908;0.009591029;0.009499915;0.009410516;0.009322784;0.009236672;0.005884952;0.005850522;0.005816493;0.005782857;0.005749607;0.005716738;0.005684243;0.005652115;0.005620348;0.005588936;0.002850856;0.002842751;0.002834693;0.00282668;0.002818713;0.00281079;0.002802911;0.002795077;0.002787286;0.002779539;4.20909E-05;4.20891E-05;4.20874E-05;4.20856E-05;4.20838E-05;4.2082E-05;4.20803E-05;4.20785E-05;4.20767E-05;4.2075E-05;-0.002320984;-0.002326383;-0.002331808;-0.002337258;-0.002342733;-0.002348235;-0.002353762;-0.002359315;-0.002364895;-0.002370501;-0.004458357;-0.004478323;-0.004498469;-0.004518797;-0.004539309;-0.004560008;-0.004580897;-0.004601978;-0.004623254;-0.004644728
ESP;Spain;0.006217426;0.006179009;0.006141063;0.00610358;0.006066553;0.006029972;0.005993829;0.005958117;0.005922828;0.005887955;0.003603561;0.003590622;0.003577776;0.003565021;0.003552357;0.003539782;0.003527296;0.003514898;0.003502587;0.003490362;0.003855922;0.003841111;0.003826413;0.003811827;0.003797352;0.003782987;0.00376873;0.00375458;0.003740536;0.003726596;0.003131499;0.003121724;0.003112009;0.003102354;0.00309276;0.003083224;0.003073747;0.003064328;0.003054966;0.003045662;0.001256349;0.001254773;0.0012532;0.001251632;0.001250067;0.001248506;0.001246949;0.001245397;0.001243847;0.001242302;-0.001006812;-0.001007827;-0.001008844;-0.001009862;-0.001010883;-0.001011906;-0.001012931;-0.001013958;-0.001014987;-0.001016019;-0.003251062;-0.003261666;-0.003272339;-0.003283083;-0.003293897;-0.003304782;-0.00331574;-0.003326771;-0.003337875;-0.003349054;-0.005231218;-0.005258728;-0.005286528;-0.005314624;-0.00534302;-0.005371721;-0.005400732;-0.005430059;-0.005459705;-0.005489677;-0.005975772;-0.006011696;-0.006048056;-0.006084857;-0.006122109;-0.00615982;-0.006197999;-0.006236654;-0.006275794;-0.006315428
EST;Estonia;-0.00084085;-0.000841557;-0.000842266;-0.000842976;-0.000843687;-0.0008444;-0.000845113;-0.000845828;-0.000846544;-0.000847261;-0.001324802;-0.001326559;-0.001328321;-0.001330088;-0.00133186;-0.001333636;-0.001335417;-0.001337202;-0.001338993;-0.001340788;-0.000721787;-0.000722308;-0.00072283;-0.000723353;-0.000723877;-0.000724401;-0.000724926;-0.000725452;-0.000725979;-0.000726506;4.94869E-05;4.94845E-05;4.9482E-05;4.94796E-05;4.94771E-05;4.94747E-05;4.94722E-05;4.94698E-05;4.94673E-05;4.94649E-05;-0.000536379;-0.000536667;-0.000536955;-0.000537243;-0.000537532;-0.000537821;-0.00053811;-0.0005384;-0.00053869;-0.000538981;-0.001026121;-0.001027175;-0.001028232;-0.00102929;-0.00103035;-0.001031413;-0.001032478;-0.001033545;-0.001034615;-0.001035686;-0.001281624;-0.001283269;-0.001284918;-0.001286571;-0.001288229;-0.00128989;-0.001291556;-0.001293226;-0.001294901;-0.00129658;-0.002595257;-0.00260201;-0.002608798;-0.002615622;-0.002622481;-0.002629377;-0.002636309;-0.002643277;-0.002650283;-0.002657325;-0.003367512;-0.003378891;-0.003390346;-0.00340188;-0.003413492;-0.003425184;-0.003436956;-0.00344881;-0.003460745;-0.003472763
ETH;Ethiopia;0.021537212;0.02108314;0.020647819;0.020230112;0.019828969;0.019443426;0.01907259;0.018715634;0.018371794;0.018040361;0.016177059;0.015919528;0.015670068;0.015428306;0.01519389;0.01496649;0.014745798;0.014531519;0.014323378;0.014121116;0.010941314;0.010822897;0.010707016;0.01059359;0.010482543;0.010373799;0.010267288;0.010162942;0.010060696;0.009960487;0.007364376;0.007310539;0.007257482;0.007205191;0.007153648;0.007102836;0.007052742;0.007003349;0.006954643;0.00690661;0.00439581;0.004376571;0.004357501;0.004338595;0.004319853;0.004301272;0.00428285;0.004264586;0.004246476;0.00422852;0.00185829;0.001854844;0.001851409;0.001847988;0.001844579;0.001841183;0.001837799;0.001834428;0.001831069;0.001827722;-0.000434853;-0.000435042;-0.000435231;-0.000435421;-0.00043561;-0.0004358;-0.00043599;-0.00043618;-0.000436371;-0.000436561;-0.002637013;-0.002643986;-0.002650995;-0.002658041;-0.002665125;-0.002672247;-0.002679407;-0.002686606;-0.002693843;-0.002701119;-0.004583241;-0.004604344;-0.004625642;-0.004647138;-0.004668835;-0.004690735;-0.004712842;-0.004735158;-0.004757686;-0.00478043
FIN;Finland;0.005247642;0.005220248;0.005193139;0.00516631;0.005139756;0.005113474;0.005087459;0.005061708;0.005036216;0.00501098;0.004928667;0.004904494;0.004880557;0.004856853;0.004833378;0.004810129;0.004787102;0.004764295;0.004741704;0.004719327;0.003990761;0.003974898;0.003959161;0.003943548;0.003928057;0.003912688;0.003897438;0.003882307;0.003867293;0.003852395;0.003772839;0.003758659;0.003744584;0.003730614;0.003716749;0.003702986;0.003689324;0.003675763;0.003662301;0.003648938;0.003855918;0.003841107;0.003826409;0.003811824;0.003797349;0.003782984;0.003768726;0.003754577;0.003740532;0.003726593;0.003253917;0.003243364;0.003232878;0.003222461;0.00321211;0.003201825;0.003191606;0.003181452;0.003171363;0.003161337;0.002059638;0.002055405;0.002051189;0.00204699;0.002042808;0.002038644;0.002034496;0.002030365;0.002026251;0.002022154;0.000666311;0.000665867;0.000665424;0.000664982;0.00066454;0.000664099;0.000663658;0.000663218;0.000662778;0.000662339;-0.000849746;-0.000850468;-0.000851192;-0.000851917;-0.000852644;-0.000853371;-0.0008541;-0.00085483;-0.000855562;-0.000856294
FJI;Fiji;0.004224715;0.004206942;0.004189318;0.004171841;0.004154509;0.00413732;0.004120274;0.004103367;0.004086598;0.004069965;-0.000337911;-0.000338025;-0.000338139;-0.000338254;-0.000338368;-0.000338483;-0.000338597;-0.000338712;-0.000338827;-0.000338941;-0.003103532;-0.003113193;-0.003122916;-0.003132699;-0.003142543;-0.00315245;-0.00316242;-0.003172452;-0.003182549;-0.00319271;-0.005518084;-0.005548702;-0.005579662;-0.00561097;-0.00564263;-0.00567465;-0.005707036;-0.005739793;-0.005772928;-0.005806448;-0.007307512;-0.007361304;-0.007415895;-0.007471302;-0.007527542;-0.007584636;-0.007642602;-0.007701461;-0.007761234;-0.007821942;-0.007912876;-0.007975989;-0.008040117;-0.008105285;-0.008171517;-0.008238841;-0.008307283;-0.008376872;-0.008447637;-0.008519608;-0.008238097;-0.008306527;-0.008376104;-0.008446856;-0.008518813;-0.008592006;-0.008666469;-0.008742233;-0.008819334;-0.008897806;-0.008639668;-0.008714962;-0.008791581;-0.008869558;-0.008948931;-0.009029738;-0.009112017;-0.009195809;-0.009281157;-0.009368104;-0.009084505;-0.00916779;-0.009252616;-0.009339027;-0.009427066;-0.009516782;-0.009608221;-0.009701434;-0.009796474;-0.009893395
FRA;France;0.006497343;0.0064554;0.006413995;0.006373118;0.006332758;0.006292907;0.006253554;0.00621469;0.006176306;0.006138393;0.006213362;0.006174995;0.006137098;0.006099664;0.006062684;0.006026149;0.005990052;0.005954385;0.00591914;0.00588431;0.005686243;0.005654093;0.005622304;0.00559087;0.005559786;0.005529046;0.005498644;0.005468574;0.005438831;0.00540941;0.00480312;0.00478016;0.004757419;0.004734893;0.00471258;0.004690475;0.004668578;0.004646883;0.00462539;0.004604094;0.003878979;0.003863991;0.003849118;0.003834359;0.003819713;0.003805178;0.003790754;0.003776438;0.00376223;0.003748129;0.002444359;0.002438399;0.002432468;0.002426565;0.002420691;0.002414846;0.002409028;0.002403239;0.002397477;0.002391743;0.001318504;0.001316768;0.001315036;0.001313309;0.001311587;0.001309869;0.001308155;0.001306446;0.001304742;0.001303041;-0.000338434;-0.000338549;-0.000338663;-0.000338778;-0.000338893;-0.000339008;-0.000339123;-0.000339238;-0.000339353;-0.000339468;-0.001624664;-0.001627308;-0.00162996;-0.001632621;-0.001635291;-0.00163797;-0.001640657;-0.001643353;-0.001646058;-0.001648772
GAB;Gabon;0.015350988;0.015118898;0.014893721;0.014675154;0.014462908;0.014256715;0.014056318;0.013861476;0.013671963;0.013487561;0.010912705;0.010794903;0.010679618;0.010566769;0.01045628;0.010348077;0.010242092;0.010138255;0.010036502;0.009936772;0.007128193;0.007077742;0.007027999;0.006978951;0.006930583;0.006882881;0.00683583;0.006789419;0.006743634;0.006698462;0.004131748;0.004114747;0.004097885;0.004081161;0.004064573;0.004048119;0.004031798;0.004015607;0.003999547;0.003983614;0.001653577;0.001650848;0.001648127;0.001645415;0.001642712;0.001640018;0.001637333;0.001634656;0.001631988;0.001629329;-0.000637442;-0.000637849;-0.000638256;-0.000638664;-0.000639072;-0.000639481;-0.00063989;-0.0006403;-0.00064071;-0.000641121;-0.002937637;-0.002946292;-0.002954998;-0.002963756;-0.002972566;-0.002981428;-0.002990344;-0.002999313;-0.003008336;-0.003017413;-0.005112154;-0.005138422;-0.005164962;-0.005191777;-0.005218873;-0.005246252;-0.005273921;-0.005301882;-0.005330142;-0.005358705;-0.006961169;-0.007009966;-0.007059453;-0.007109643;-0.007160552;-0.007212195;-0.007264589;-0.00731775;-0.007371694;-0.007426439
GBR;United Kingdom;0.007073554;0.00702387;0.00697488;0.006926568;0.00687892;0.006831924;0.006785566;0.006739832;0.006694711;0.00665019;0.006312461;0.006272864;0.00623376;0.006195141;0.006156998;0.006119321;0.006082103;0.006045334;0.006009008;0.005973115;0.005542427;0.005511878;0.005481664;0.005451779;0.005422218;0.005392976;0.005364048;0.005335429;0.005307113;0.005279096;0.005109417;0.005083444;0.005057733;0.005032281;0.005007084;0.004982138;0.004957439;0.004932984;0.00490877;0.004884791;0.004229119;0.004211309;0.004193648;0.004176135;0.004158767;0.004141543;0.004124462;0.00410752;0.004090718;0.004074052;0.003157992;0.003148051;0.003138172;0.003128355;0.003118598;0.003108903;0.003099268;0.003089692;0.003080175;0.003070717;0.00186253;0.001859067;0.001855617;0.00185218;0.001848756;0.001845345;0.001841946;0.001838559;0.001835185;0.001831823;0.000205212;0.00020517;0.000205128;0.000205086;0.000205044;0.000205001;0.000204959;0.000204917;0.000204875;0.000204834;-0.001477669;-0.001479856;-0.001482049;-0.001484249;-0.001486455;-0.001488668;-0.001490887;-0.001493113;-0.001495346;-0.001497585
GEO;Georgia;-0.005625143;-0.005656964;-0.005689147;-0.005721699;-0.005754625;-0.005787932;-0.005821627;-0.005855717;-0.005890209;-0.005925109;-0.007867525;-0.007929913;-0.0079933;-0.008057707;-0.008123161;-0.008189687;-0.008257312;-0.008326063;-0.008395969;-0.008467058;-0.008583894;-0.008658215;-0.008733835;-0.008810787;-0.008889107;-0.008968832;-0.00905;-0.00913265;-0.009216824;-0.009302564;-0.010148763;-0.010252817;-0.010359026;-0.010467459;-0.010578185;-0.01069128;-0.010806818;-0.010924882;-0.011045553;-0.01116892;-0.011423251;-0.011555249;-0.011690334;-0.011828615;-0.011970205;-0.012115227;-0.012263806;-0.012416074;-0.012572171;-0.012732243;-0.011525342;-0.011659724;-0.011797277;-0.011938114;-0.012082355;-0.012230124;-0.012381552;-0.012536776;-0.012695942;-0.012859202;-0.011796056;-0.011936864;-0.012081074;-0.012228811;-0.012380206;-0.012535397;-0.012694528;-0.012857751;-0.013025226;-0.013197122;-0.012512419;-0.012670963;-0.012833577;-0.013000419;-0.013171656;-0.013347464;-0.013528029;-0.013713546;-0.013904222;-0.014100275;-0.013429036;-0.01361183;-0.013799669;-0.013992765;-0.014191341;-0.014395634;-0.014605895;-0.014822389;-0.015045398;-0.01527522
GHA;Ghana;0.020159431;0.019761059;0.019378127;0.019009753;0.018655124;0.018313484;0.017984132;0.017666417;0.017359732;0.017063514;0.014485461;0.014278629;0.014077619;0.013882191;0.013692115;0.013507173;0.013327161;0.013151883;0.012981157;0.012814806;0.011017847;0.010897777;0.010780296;0.010665321;0.010552772;0.010442574;0.010334653;0.010228941;0.010125369;0.010023874;0.007111756;0.007061536;0.00701202;0.006963194;0.006915044;0.006867554;0.006820713;0.006774506;0.00672892;0.006683945;0.003937643;0.003922199;0.003906876;0.003891671;0.003876585;0.003861615;0.00384676;0.00383202;0.003817391;0.003802874;0.001790859;0.001787658;0.001784468;0.001781289;0.001778122;0.001774965;0.001771821;0.001768687;0.001765564;0.001762452;-0.000343195;-0.000343313;-0.000343431;-0.000343549;-0.000343667;-0.000343785;-0.000343903;-0.000344022;-0.00034414;-0.000344258;-0.002337907;-0.002343386;-0.00234889;-0.00235442;-0.002359977;-0.002365559;-0.002371168;-0.002376804;-0.002382467;-0.002388157;-0.004123203;-0.004140275;-0.004157488;-0.004174845;-0.004192347;-0.004209997;-0.004227796;-0.004245746;-0.004263849;-0.004282107
GIN;Guinea;0.014821761;0.014605285;0.014395041;0.014190765;0.013992205;0.013799125;0.0136113;0.013428521;0.013250585;0.013077303;0.009785357;0.009690531;0.009597526;0.009506289;0.009416771;0.009328923;0.009242698;0.009158053;0.009074944;0.00899333;0.00569579;0.005663532;0.005631637;0.005600099;0.005568913;0.005538072;0.005507571;0.005477403;0.005447565;0.00541805;0.001987747;0.001983804;0.001979876;0.001975964;0.001972067;0.001968186;0.00196432;0.001960469;0.001956633;0.001952812;-0.000620201;-0.000620586;-0.000620971;-0.000621357;-0.000621743;-0.00062213;-0.000622517;-0.000622905;-0.000623293;-0.000623682;-0.001514799;-0.001517097;-0.001519403;-0.001521715;-0.001524034;-0.00152636;-0.001528693;-0.001531034;-0.001533381;-0.001535736;-0.002270785;-0.002275953;-0.002281145;-0.00228636;-0.0022916;-0.002296863;-0.002302151;-0.002307463;-0.0023128;-0.002318161;-0.00324706;-0.003257638;-0.003268285;-0.003279001;-0.003289788;-0.003300647;-0.003311577;-0.00332258;-0.003333657;-0.003344807;-0.004282615;-0.004301034;-0.004319613;-0.004338353;-0.004357257;-0.004376325;-0.004395562;-0.004414968;-0.004434546;-0.004454299
GLP;Guadeloupe;0.004271593;0.004253424;0.004235409;0.004217546;0.004199833;0.004182268;0.00416485;0.004147576;0.004130444;0.004113454;0.00214111;0.002136536;0.002131981;0.002127445;0.002122929;0.002118431;0.002113953;0.002109494;0.002105053;0.002100631;0.000592548;0.000592197;0.000591847;0.000591497;0.000591147;0.000590798;0.000590449;0.0005901;0.000589752;0.000589405;-0.001407557;-0.001409541;-0.001411531;-0.001413526;-0.001415527;-0.001417533;-0.001419546;-0.001421564;-0.001423587;-0.001425617;-0.003265261;-0.003275958;-0.003286725;-0.003297564;-0.003308473;-0.003319456;-0.003330511;-0.003341641;-0.003352845;-0.003364124;-0.004678747;-0.004700741;-0.004722942;-0.004745354;-0.00476798;-0.004790823;-0.004813885;-0.004837171;-0.004860683;-0.004884424;-0.006107525;-0.006145056;-0.006183051;-0.006221519;-0.006260469;-0.006299909;-0.006339849;-0.0063803;-0.006421269;-0.006462768;-0.007468721;-0.007524923;-0.007581977;-0.007639902;-0.00769872;-0.00775845;-0.007819114;-0.007880734;-0.007943334;-0.008006935;-0.00971553;-0.009810848;-0.009908054;-0.010007206;-0.010108363;-0.010211585;-0.010316937;-0.010424486;-0.010534301;-0.010646454
GMB;Gambia;0.022762843;0.022256228;0.021771672;0.021307767;0.020863218;0.02043684;0.02002754;0.019634313;0.01925623;0.018892433;0.01513107;0.014905533;0.014686621;0.014474047;0.014267538;0.014066838;0.013871707;0.013681916;0.013497248;0.013317498;0.010527389;0.010417718;0.010310308;0.01020509;0.010101999;0.010000969;0.00990194;0.009804853;0.009709651;0.00961628;0.006115996;0.006078818;0.006042089;0.006005802;0.005969947;0.005934519;0.005899508;0.005864908;0.005830711;0.005796911;0.002729231;0.002721803;0.002714414;0.002707066;0.002699758;0.002692489;0.002685259;0.002678067;0.002670915;0.0026638;0.000783102;0.000782489;0.000781877;0.000781266;0.000780656;0.000780047;0.000779439;0.000778832;0.000778226;0.000777621;-0.00098716;-0.000988136;-0.000989113;-0.000990092;-0.000991074;-0.000992057;-0.000993042;-0.000994029;-0.000995018;-0.000996009;-0.002604779;-0.002611582;-0.00261842;-0.002625294;-0.002632204;-0.002639151;-0.002646135;-0.002653155;-0.002660213;-0.002667309;-0.004105739;-0.004122666;-0.004139732;-0.004156941;-0.004174293;-0.004191791;-0.004209436;-0.00422723;-0.004245176;-0.004263274
GNB;Guinea-Bissau;0.016469795;0.016202936;0.015944587;0.015694347;0.015451841;0.015216714;0.014988637;0.014767295;0.014552395;0.014343661;0.011723186;0.011587345;0.011454617;0.011324894;0.011198077;0.011074069;0.010952777;0.010834113;0.010717993;0.010604336;0.008229832;0.008162654;0.008096565;0.008031537;0.007967545;0.007904566;0.007842573;0.007781546;0.007721461;0.007662297;0.004834817;0.004811554;0.004788514;0.004765693;0.004743089;0.004720698;0.004698518;0.004676545;0.004654777;0.00463321;0.00195363;0.001949821;0.001946026;0.001942247;0.001938482;0.001934731;0.001930995;0.001927274;0.001923567;0.001919874;5.45782E-05;5.45752E-05;5.45722E-05;5.45692E-05;5.45663E-05;5.45633E-05;5.45603E-05;5.45573E-05;5.45544E-05;5.45514E-05;-0.001782556;-0.001785739;-0.001788933;-0.001792139;-0.001795357;-0.001798586;-0.001801827;-0.001805079;-0.001808343;-0.001811619;-0.003532869;-0.003545394;-0.003558009;-0.003570713;-0.003583509;-0.003596397;-0.003609377;-0.003622452;-0.003635622;-0.003648888;-0.005027672;-0.005053077;-0.005078741;-0.005104666;-0.005130857;-0.005157319;-0.005184055;-0.005211069;-0.005238366;-0.005265951
GNQ;Equatorial Guinea;0.025530329;0.024894758;0.024290063;0.023714047;0.023164718;0.022640263;0.022139029;0.021659509;0.02120032;0.020760197;0.019302055;0.018936541;0.018584612;0.018245526;0.017918592;0.017603168;0.017298657;0.017004502;0.016720183;0.016445216;0.014056161;0.013861324;0.013671815;0.013487417;0.013307928;0.013133153;0.012962909;0.012797022;0.012635327;0.012477668;0.009589463;0.009498378;0.009409008;0.009321304;0.00923522;0.009150711;0.009067734;0.00898625;0.008906216;0.008827596;0.006578232;0.006535241;0.006492809;0.006450925;0.006409577;0.006368756;0.006328452;0.006288654;0.006249354;0.006210542;0.00370448;0.003690807;0.003677235;0.003663763;0.003650389;0.003637112;0.003623931;0.003610846;0.003597855;0.003584956;0.00061732;0.000616939;0.000616559;0.000616179;0.0006158;0.000615421;0.000615042;0.000614664;0.000614286;0.000613909;-0.002027931;-0.002032052;-0.002036189;-0.002040344;-0.002044515;-0.002048704;-0.00205291;-0.002057133;-0.002061373;-0.002065631;-0.004312664;-0.004331344;-0.004350186;-0.004369193;-0.004388366;-0.004407709;-0.004427223;-0.00444691;-0.004466774;-0.004486815
GRC;Greece;0.001130982;0.001129704;0.001128429;0.001127157;0.001125888;0.001124622;0.001123359;0.001122098;0.001120841;0.001119586;0.000331265;0.000331156;0.000331046;0.000330936;0.000330827;0.000330717;0.000330608;0.000330499;0.00033039;0.000330281;0.000719783;0.000719265;0.000718748;0.000718232;0.000717716;0.000717202;0.000716688;0.000716174;0.000715662;0.00071515;0.000287866;0.000287783;0.0002877;0.000287618;0.000287535;0.000287452;0.00028737;0.000287287;0.000287205;0.000287122;-0.000750011;-0.000750574;-0.000751137;-0.000751702;-0.000752268;-0.000752834;-0.000753401;-0.000753969;-0.000754538;-0.000755108;-0.002171076;-0.0021758;-0.002180544;-0.002185309;-0.002190095;-0.002194902;-0.00219973;-0.00220458;-0.002209451;-0.002214343;-0.004025191;-0.004041459;-0.004057858;-0.004074392;-0.00409106;-0.004107866;-0.00412481;-0.004141894;-0.004159121;-0.004176491;-0.00570363;-0.005736348;-0.005769444;-0.005802923;-0.005836794;-0.005871062;-0.005905735;-0.00594082;-0.005976324;-0.006012255;-0.00673956;-0.00678529;-0.006831644;-0.006878637;-0.00692628;-0.006974588;-0.007023575;-0.007073254;-0.007123641;-0.007174752
GTM;Guatemala;0.017321879;0.01702694;0.016741877;0.016466202;0.016199459;0.015941219;0.015691084;0.015448678;0.015213647;0.014985661;0.010924168;0.01080612;0.010690596;0.010577516;0.010466803;0.010358384;0.010252188;0.010148147;0.010046197;0.009946275;0.006693215;0.006648714;0.0066048;0.006561463;0.006518691;0.006476473;0.006434798;0.006393656;0.006353037;0.006312931;0.003169953;0.003159936;0.003149982;0.003140091;0.003130261;0.003120494;0.003110786;0.003101139;0.003091552;0.003082024;0.000779507;0.0007789;0.000778293;0.000777688;0.000777084;0.00077648;0.000775878;0.000775276;0.000774676;0.000774076;-0.000764922;-0.000765508;-0.000766094;-0.000766682;-0.00076727;-0.000767859;-0.000768449;-0.00076904;-0.000769632;-0.000770225;-0.002337132;-0.002342607;-0.002348108;-0.002353634;-0.002359187;-0.002364766;-0.002370371;-0.002376003;-0.002381662;-0.002387348;-0.004080898;-0.00409762;-0.004114479;-0.004131478;-0.004148618;-0.004165901;-0.004183328;-0.004200902;-0.004218624;-0.004236496;-0.005972804;-0.006008693;-0.006045015;-0.00608178;-0.006118994;-0.006156667;-0.006194806;-0.006233421;-0.00627252;-0.006312113
